FORECAST_DATE,INFORMATION_DATE,CURRENT_STATE,DYNAMIC_MODEL_ID,FIXED_P_TO_0,DYNAMIC_P_TO_0,FIXED_P_TO_1,DYNAMIC_P_TO_1,FIXED_P_TO_2,DYNAMIC_P_TO_2,FIXED_P_TO_3,DYNAMIC_P_TO_3,FIXED_ROW_SUM,DYNAMIC_ROW_SUM
2021-05-17,2021-05-14,1,group_weighted_multinomial_logistic_gam,0.08634199045392929,0.24987991387568478,0.9080779360501346,0.6378920183960749,1.3537108067951995e-76,0.06724104399070695,0.005580073495936052,0.04498702373753344,1.0,1.0
2021-05-18,2021-05-17,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.7676640479582559,0.025470001780594585,0.09422817956992857,0.023757427860250556,0.1045015904847739,0.00023317031779450392,0.03360618198704161,1.0,1.0
2021-05-19,2021-05-18,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.8231416695579918,0.025470001780594585,0.0771920796151261,0.023757427860250556,0.07659156931130306,0.00023317031779450392,0.02307468151557894,1.0,0.9999999999999999
2021-05-20,2021-05-19,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.8431877178479674,0.025470001780594585,0.0693212613158879,0.023757427860250556,0.065731345025894,0.00023317031779450392,0.021759675810250814,1.0,1.0
2021-05-21,2021-05-20,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.8981608940164424,0.025470001780594585,0.03835963553057632,0.023757427860250556,0.05073008650561202,0.00023317031779450392,0.012749383947369238,1.0,1.0
2021-05-24,2021-05-21,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9150123702169883,0.025470001780594585,0.03697381261867051,0.023757427860250556,0.039127241655177745,0.00023317031779450392,0.008886575509163337,1.0,1.0
2021-05-25,2021-05-24,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9337627557375975,0.025470001780594585,0.02858797984980815,0.023757427860250556,0.030805192323208455,0.00023317031779450392,0.006844072089386047,1.0,1.0
2021-05-26,2021-05-25,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9293988537074029,0.025470001780594585,0.028752154954453615,0.023757427860250556,0.034949906591191446,0.00023317031779450392,0.00689908474695194,1.0,0.9999999999999999
2021-05-27,2021-05-26,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9397331207843531,0.025470001780594585,0.02819647129277161,0.023757427860250556,0.026503324556427107,0.00023317031779450392,0.0055670833664481206,1.0,0.9999999999999999
2021-05-28,2021-05-27,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9459964156231915,0.025470001780594585,0.02637052001978542,0.023757427860250556,0.02298576586605802,0.00023317031779450392,0.004647298490965153,1.0,1.0000000000000002
2021-06-01,2021-05-28,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9444273755609641,0.025470001780594585,0.024026801459165976,0.023757427860250556,0.02675280331918698,0.00023317031779450392,0.004793019660682771,1.0,0.9999999999999999
2021-06-02,2021-06-01,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9548752137070347,0.025470001780594585,0.02230341935236737,0.023757427860250556,0.019368193446402705,0.00023317031779450392,0.003453173494195116,1.0,0.9999999999999999
2021-06-03,2021-06-02,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9563865757505835,0.025470001780594585,0.0200813355906455,0.023757427860250556,0.020092335564615094,0.00023317031779450392,0.003439753094155912,1.0,1.0
2021-06-04,2021-06-03,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9498936601985327,0.025470001780594585,0.02472288690661141,0.023757427860250556,0.021376022805978234,0.00023317031779450392,0.00400743008887763,1.0,1.0
2021-06-07,2021-06-04,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9629063883340258,0.025470001780594585,0.015450033390236493,0.023757427860250556,0.018552881703318494,0.00023317031779450392,0.0030906965724192517,1.0,1.0
2021-06-08,2021-06-07,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9587322603579267,0.025470001780594585,0.019834888338856594,0.023757427860250556,0.018426129249717513,0.00023317031779450392,0.003006722053499252,1.0,1.0
2021-06-09,2021-06-08,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.964701594709314,0.025470001780594585,0.01595870366796816,0.023757427860250556,0.016799363579340313,0.00023317031779450392,0.0025403380433773677,1.0,0.9999999999999999
2021-06-10,2021-06-09,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9637057744635854,0.025470001780594585,0.015887296185882575,0.023757427860250556,0.017797573895517525,0.00023317031779450392,0.002609355455014445,1.0,0.9999999999999999
2021-06-11,2021-06-10,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9652592582106092,0.025470001780594585,0.014972122178802746,0.023757427860250556,0.017352612683427235,0.00023317031779450392,0.002416006927160841,1.0,1.0
2021-06-14,2021-06-11,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9663541481915651,0.025470001780594585,0.016018221887109448,0.023757427860250556,0.015338508622506915,0.00023317031779450392,0.002289121298818585,1.0,1.0
2021-06-15,2021-06-14,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9634681378658323,0.025470001780594585,0.01800929830496093,0.023757427860250556,0.01607227270205752,0.00023317031779450392,0.0024502911271491144,1.0,0.9999999999999998
2021-06-16,2021-06-15,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9642847578112482,0.025470001780594585,0.017192440944696755,0.023757427860250556,0.01620777150536748,0.00023317031779450392,0.0023150297386877383,1.0,1.0000000000000002
2021-06-17,2021-06-16,1,group_weighted_multinomial_logistic_gam,0.08634199045392929,0.24841938577750242,0.9080779360501346,0.5964900706269869,1.3537108067951995e-76,0.09030378132124338,0.005580073495936052,0.06478676227426723,1.0,1.0
2021-06-18,2021-06-17,2,group_weighted_multinomial_logistic_gam,0.06274939193076978,0.17147809733043937,9.761755794767467e-34,0.06527827516095987,0.9124496868848444,0.6785728001001353,0.02480092118438586,0.08467082740846553,1.0,1.0
2021-06-21,2021-06-18,2,group_weighted_multinomial_logistic_gam,0.06274939193076978,0.14969357043305648,9.761755794767467e-34,0.044973551210733174,0.9124496868848444,0.7438417843359327,0.02480092118438586,0.06149109402027777,1.0,1.0000000000000002
2021-06-22,2021-06-21,2,group_weighted_multinomial_logistic_gam,0.06274939193076978,0.1432334222792395,9.761755794767467e-34,0.03895538598946213,0.9124496868848444,0.7655185117955375,0.02480092118438586,0.052292679935760804,1.0,1.0
2021-06-23,2021-06-22,2,group_weighted_multinomial_logistic_gam,0.06274939193076978,0.09316344075106667,9.761755794767467e-34,0.022805675493827327,0.9124496868848444,0.8453585918291635,0.02480092118438586,0.03867229192594254,1.0,1.0
2021-06-24,2021-06-23,2,group_weighted_multinomial_logistic_gam,0.06274939193076978,0.08703311792014323,9.761755794767467e-34,0.019995903824717103,0.9124496868848444,0.8597883750241951,0.02480092118438586,0.03318260323094452,1.0,1.0
2021-06-25,2021-06-24,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.7625275346627642,0.025470001780594585,0.09398826169893981,0.023757427860250556,0.10471113033633486,0.00023317031779450392,0.03877307330196113,1.0,1.0
