N_STATES,TERM,P_VALUE,PREDICTOR_VALUE,LOG_ODDS_CONTRAST,FITTED_LOG_ODDS,OBSERVATION_COUNT,NUMERATOR_COUNT,DENOMINATOR_COUNT,OBSERVED_LOG_ODDS,OBSERVED_LOG_ODDS_SE
2,IBOXIG_LAG_1,0.02,0.018094683544303797,1 vs 0,-3.520055277776015,,,,,
2,IBOXIG_LAG_1,0.02,0.018785443037974678,1 vs 0,-3.521845375966585,,,,,
2,IBOXIG_LAG_1,0.02,0.019476202531645566,1 vs 0,-3.522713010026667,,,,,
2,IBOXIG_LAG_1,0.02,0.020166962025316454,1 vs 0,-3.522564222695828,,,,,
2,IBOXIG_LAG_1,0.02,0.020857721518987342,1 vs 0,-3.521305056713635,,,,,
2,IBOXIG_LAG_1,0.02,0.021548481012658223,1 vs 0,-3.518841554819656,,,,,
2,IBOXIG_LAG_1,0.02,0.02223924050632911,1 vs 0,-3.515079759753457,,,,,
2,IBOXIG_LAG_1,0.02,0.02293,1 vs 0,-3.509925714254606,,,,,
2,IBOXIG_LAG_1,0.02,-0.0055,1 vs 0,,233.0,75.0,158.0,-0.7416219370623564,0.13983626631731488
2,IBOXIG_LAG_1,0.02,-0.00304,1 vs 0,,232.0,42.0,190.0,-1.5001481186363845,0.16964302401433098
2,IBOXIG_LAG_1,0.02,-0.001725,1 vs 0,,230.0,29.0,201.0,-1.9213991180409635,0.197132149181896
2,IBOXIG_LAG_1,0.02,-0.00084,1 vs 0,,234.0,29.0,205.0,-1.9410557705905152,0.1968869856882561
2,IBOXIG_LAG_1,0.02,0.0,1 vs 0,,229.0,25.0,204.0,-2.081889523318476,0.21001348010218784
2,IBOXIG_LAG_1,0.02,0.000655,1 vs 0,,232.0,25.0,207.0,-2.0964528875063726,0.20984509377858598
2,IBOXIG_LAG_1,0.02,0.00137,1 vs 0,,231.0,26.0,205.0,-2.0483013009441127,0.20640258987053814
2,IBOXIG_LAG_1,0.02,0.00235,1 vs 0,,232.0,30.0,202.0,-1.8930132029332278,0.1942296497727366
2,IBOXIG_LAG_1,0.02,0.00348,1 vs 0,,231.0,47.0,184.0,-1.3569197524399863,0.1627042893702848
2,IBOXIG_LAG_1,0.02,0.005775000000000001,1 vs 0,,232.0,65.0,167.0,-0.9389332086239149,0.1457303153988573
2,JPEICORE_LAG_1,0.02,-0.06446,1 vs 0,-3.189250382550566,,,,,
2,JPEICORE_LAG_1,0.02,-0.06301493670886077,1 vs 0,-3.1931653559788318,,,,,
2,JPEICORE_LAG_1,0.02,-0.06156987341772152,1 vs 0,-3.19708799097077,,,,,
2,JPEICORE_LAG_1,0.02,-0.06012481012658228,1 vs 0,-3.2010189565123164,,,,,
2,JPEICORE_LAG_1,0.02,-0.05867974683544304,1 vs 0,-3.2049589215894083,,,,,
2,JPEICORE_LAG_1,0.02,-0.0572346835443038,1 vs 0,-3.2089085551879815,,,,,
2,JPEICORE_LAG_1,0.02,-0.05578962025316456,1 vs 0,-3.2128685262939713,,,,,
2,JPEICORE_LAG_1,0.02,-0.05434455696202532,1 vs 0,-3.2168395038933153,,,,,
2,JPEICORE_LAG_1,0.02,-0.052899493670886075,1 vs 0,-3.2208221569719493,,,,,
2,JPEICORE_LAG_1,0.02,-0.05145443037974684,1 vs 0,-3.2248171545158097,,,,,
2,JPEICORE_LAG_1,0.02,-0.05000936708860759,1 vs 0,-3.2288251655108318,,,,,
2,JPEICORE_LAG_1,0.02,-0.04856430379746836,1 vs 0,-3.2328468589429544,,,,,
2,JPEICORE_LAG_1,0.02,-0.04711924050632912,1 vs 0,-3.2368829037981106,,,,,
2,JPEICORE_LAG_1,0.02,-0.045674177215189876,1 vs 0,-3.240933969062238,,,,,
2,JPEICORE_LAG_1,0.02,-0.044229113924050635,1 vs 0,-3.2450007237212737,,,,,
2,JPEICORE_LAG_1,0.02,-0.042784050632911394,1 vs 0,-3.249083836761153,,,,,
2,JPEICORE_LAG_1,0.02,-0.04133898734177215,1 vs 0,-3.2531839766797424,,,,,
2,JPEICORE_LAG_1,0.02,-0.03989392405063291,1 vs 0,-3.257301708504023,,,,,
2,JPEICORE_LAG_1,0.02,-0.03844886075949367,1 vs 0,-3.261437366403766,,,,,
2,JPEICORE_LAG_1,0.02,-0.03700379746835443,1 vs 0,-3.265591253312252,,,,,
2,JPEICORE_LAG_1,0.02,-0.03555873417721519,1 vs 0,-3.269763672162758,,,,,
2,JPEICORE_LAG_1,0.02,-0.03411367088607595,1 vs 0,-3.2739549258885625,,,,,
2,JPEICORE_LAG_1,0.02,-0.032668607594936706,1 vs 0,-3.2781653174229444,,,,,
2,JPEICORE_LAG_1,0.02,-0.031223544303797465,1 vs 0,-3.2823951496991826,,,,,
2,JPEICORE_LAG_1,0.02,-0.02977848101265823,1 vs 0,-3.2866447256505547,,,,,
2,JPEICORE_LAG_1,0.02,-0.02833341772151899,1 vs 0,-3.2909143482103387,,,,,
2,JPEICORE_LAG_1,0.02,-0.02688835443037975,1 vs 0,-3.2952043203118144,,,,,
2,JPEICORE_LAG_1,0.02,-0.025443291139240508,1 vs 0,-3.2995149448882604,,,,,
2,JPEICORE_LAG_1,0.02,-0.023998227848101267,1 vs 0,-3.3038465248729545,,,,,
2,JPEICORE_LAG_1,0.02,-0.022553164556962026,1 vs 0,-3.308199363199175,,,,,
2,JPEICORE_LAG_1,0.02,-0.021108101265822785,1 vs 0,-3.3125737628002003,,,,,
2,JPEICORE_LAG_1,0.02,-0.019663037974683543,1 vs 0,-3.3169700266093103,,,,,
2,JPEICORE_LAG_1,0.02,-0.018217974683544302,1 vs 0,-3.3213884430625917,,,,,
2,JPEICORE_LAG_1,0.02,-0.01677291139240506,1 vs 0,-3.325828737017855,,,,,
2,JPEICORE_LAG_1,0.02,-0.01532784810126582,1 vs 0,-3.3302899012247975,,,,,
2,JPEICORE_LAG_1,0.02,-0.013882784810126579,1 vs 0,-3.334770879505095,,,,,
2,JPEICORE_LAG_1,0.02,-0.012437721518987338,1 vs 0,-3.3392706156804257,,,,,
2,JPEICORE_LAG_1,0.02,-0.010992658227848097,1 vs 0,-3.343788053572467,,,,,
2,JPEICORE_LAG_1,0.02,-0.009547594936708856,1 vs 0,-3.3483221370028975,,,,,
2,JPEICORE_LAG_1,0.02,-0.008102531645569615,1 vs 0,-3.3528718097933927,,,,,
2,JPEICORE_LAG_1,0.02,-0.006657468354430374,1 vs 0,-3.357436015765632,,,,,
2,JPEICORE_LAG_1,0.02,-0.0052124050632911395,1 vs 0,-3.362013698741293,,,,,
2,JPEICORE_LAG_1,0.02,-0.0037673417721518984,1 vs 0,-3.3666038025420524,,,,,
2,JPEICORE_LAG_1,0.02,-0.0023222784810126573,1 vs 0,-3.3712052709895883,,,,,
2,JPEICORE_LAG_1,0.02,-0.0008772151898734093,1 vs 0,-3.3758170479055787,,,,,
2,JPEICORE_LAG_1,0.02,0.0005678481012658249,1 vs 0,-3.3804380771117004,,,,,
2,JPEICORE_LAG_1,0.02,0.002012911392405073,1 vs 0,-3.385067302429631,,,,,
2,JPEICORE_LAG_1,0.02,0.003457974683544307,1 vs 0,-3.389703667681049,,,,,
2,JPEICORE_LAG_1,0.02,0.004903037974683541,1 vs 0,-3.394346130958056,,,,,
2,JPEICORE_LAG_1,0.02,0.006348101265822789,1 vs 0,-3.3989938638805968,,,,,
2,JPEICORE_LAG_1,0.02,0.007793164556962023,1 vs 0,-3.403646202442768,,,,,
2,JPEICORE_LAG_1,0.02,0.009238227848101271,1 vs 0,-3.408302486866942,,,,,
2,JPEICORE_LAG_1,0.02,0.010683291139240506,1 vs 0,-3.4129620573754913,,,,,
2,JPEICORE_LAG_1,0.02,0.012128354430379754,1 vs 0,-3.4176242541907884,,,,,
2,JPEICORE_LAG_1,0.02,0.013573417721518988,1 vs 0,-3.4222884175352046,,,,,
2,JPEICORE_LAG_1,0.02,0.015018481012658236,1 vs 0,-3.426953887631112,,,,,
2,JPEICORE_LAG_1,0.02,0.01646354430379747,1 vs 0,-3.4316200047008834,,,,,
2,JPEICORE_LAG_1,0.02,0.017908607594936718,1 vs 0,-3.4362861089668915,,,,,
2,JPEICORE_LAG_1,0.02,0.019353670886075952,1 vs 0,-3.4409515406515068,,,,,
2,JPEICORE_LAG_1,0.02,0.0207987341772152,1 vs 0,-3.445615639977102,,,,,
2,JPEICORE_LAG_1,0.02,0.022243797468354434,1 vs 0,-3.4502777471660493,,,,,
2,JPEICORE_LAG_1,0.02,0.023688860759493682,1 vs 0,-3.4549372024407217,,,,,
2,JPEICORE_LAG_1,0.02,0.025133924050632916,1 vs 0,-3.4595933460234907,,,,,
2,JPEICORE_LAG_1,0.02,0.026578987341772164,1 vs 0,-3.4642455181367273,,,,,
2,JPEICORE_LAG_1,0.02,0.0280240506329114,1 vs 0,-3.468886611510755,,,,,
2,JPEICORE_LAG_1,0.02,0.029469113924050633,1 vs 0,-3.473461867879954,,,,,
2,JPEICORE_LAG_1,0.02,0.03091417721518988,1 vs 0,-3.477895171661289,,,,,
2,JPEICORE_LAG_1,0.02,0.032359240506329115,1 vs 0,-3.4821103065296595,,,,,
2,JPEICORE_LAG_1,0.02,0.03380430379746836,1 vs 0,-3.4860310561599674,,,,,
2,JPEICORE_LAG_1,0.02,0.0352493670886076,1 vs 0,-3.4895812042271115,,,,,
2,JPEICORE_LAG_1,0.02,0.036694430379746845,1 vs 0,-3.4926845344059925,,,,,
2,JPEICORE_LAG_1,0.02,0.03813949367088608,1 vs 0,-3.4952648303715113,,,,,
2,JPEICORE_LAG_1,0.02,0.03958455696202533,1 vs 0,-3.4972458757985674,,,,,
2,JPEICORE_LAG_1,0.02,0.04102962025316456,1 vs 0,-3.498551454362062,,,,,
2,JPEICORE_LAG_1,0.02,0.04247468354430381,1 vs 0,-3.4991053497368942,,,,,
2,JPEICORE_LAG_1,0.02,0.043919746835443044,1 vs 0,-3.4988313455979663,,,,,
2,JPEICORE_LAG_1,0.02,0.04536481012658229,1 vs 0,-3.497653225620177,,,,,
2,JPEICORE_LAG_1,0.02,0.046809873417721526,1 vs 0,-3.495494773478427,,,,,
2,JPEICORE_LAG_1,0.02,0.048254936708860774,1 vs 0,-3.4922797728476165,,,,,
2,JPEICORE_LAG_1,0.02,0.0497,1 vs 0,-3.487932007402646,,,,,
2,JPEICORE_LAG_1,0.02,-0.007385,1 vs 0,,232.0,75.0,157.0,-0.7352928020107087,0.139979425137372
2,JPEICORE_LAG_1,0.02,-0.00296,1 vs 0,,232.0,46.0,186.0,-1.3889789264905597,0.16391249689694862
2,JPEICORE_LAG_1,0.02,-0.00156,1 vs 0,,233.0,35.0,198.0,-1.721256403645875,0.18222732358189841
2,JPEICORE_LAG_1,0.02,-0.00056,1 vs 0,,230.0,22.0,208.0,-2.226423732028482,0.22190224765420652
2,JPEICORE_LAG_1,0.02,0.00025,1 vs 0,,232.0,25.0,207.0,-2.0964528875063726,0.20984509377858598
2,JPEICORE_LAG_1,0.02,0.00098,1 vs 0,,231.0,29.0,202.0,-1.9263496232008197,0.19706997916903538
2,JPEICORE_LAG_1,0.02,0.00173,1 vs 0,,234.0,31.0,203.0,-1.8656784590510622,0.19146810872841633
2,JPEICORE_LAG_1,0.02,0.002635,1 vs 0,,230.0,24.0,206.0,-2.1316272948504063,0.21367953000397297
2,JPEICORE_LAG_1,0.02,0.0042,1 vs 0,,230.0,43.0,187.0,-1.4610179073158271,0.16829093582382793
2,JPEICORE_LAG_1,0.02,0.007065,1 vs 0,,232.0,63.0,169.0,-0.981813020921859,0.14713169784520347
2,LT11TRUU_LAG_1,0.02,-0.03911,1 vs 0,-3.3570919987414434,,,,,
2,LT11TRUU_LAG_1,0.02,-0.03807569620253164,1 vs 0,-3.358011275235565,,,,,
2,LT11TRUU_LAG_1,0.02,-0.03704139240506329,1 vs 0,-3.3589286175881647,,,,,
2,LT11TRUU_LAG_1,0.02,-0.03600708860759494,1 vs 0,-3.359842893450086,,,,,
2,LT11TRUU_LAG_1,0.02,-0.034972784810126584,1 vs 0,-3.360752970472172,,,,,
2,LT11TRUU_LAG_1,0.02,-0.03393848101265823,1 vs 0,-3.3616577163052654,,,,,
2,LT11TRUU_LAG_1,0.02,-0.03290417721518987,1 vs 0,-3.3625559986002096,,,,,
2,LT11TRUU_LAG_1,0.02,-0.03186987341772152,1 vs 0,-3.363446685007846,,,,,
2,LT11TRUU_LAG_1,0.02,-0.03083556962025316,1 vs 0,-3.36432864317902,,,,,
2,LT11TRUU_LAG_1,0.02,-0.02980126582278481,1 vs 0,-3.3652007407645725,,,,,
2,LT11TRUU_LAG_1,0.02,-0.028766962025316454,1 vs 0,-3.3660618454153477,,,,,
2,LT11TRUU_LAG_1,0.02,-0.027732658227848102,1 vs 0,-3.366910824782187,,,,,
2,LT11TRUU_LAG_1,0.02,-0.026698354430379746,1 vs 0,-3.367746546515935,,,,,
2,LT11TRUU_LAG_1,0.02,-0.02566405063291139,1 vs 0,-3.368567878267434,,,,,
2,LT11TRUU_LAG_1,0.02,-0.024629746835443035,1 vs 0,-3.3693736876875264,,,,,
2,LT11TRUU_LAG_1,0.02,-0.02359544303797468,1 vs 0,-3.3701628424270558,,,,,
2,LT11TRUU_LAG_1,0.02,-0.022561139240506328,1 vs 0,-3.3709342096155455,,,,,
2,LT11TRUU_LAG_1,0.02,-0.021526835443037972,1 vs 0,-3.371686545862559,,,,,
2,LT11TRUU_LAG_1,0.02,-0.02049253164556962,1 vs 0,-3.3724183611930454,,,,,
2,LT11TRUU_LAG_1,0.02,-0.019458227848101264,1 vs 0,-3.3731281322674356,,,,,
2,LT11TRUU_LAG_1,0.02,-0.01842392405063291,1 vs 0,-3.3738143357461614,,,,,
2,LT11TRUU_LAG_1,0.02,-0.017389620253164557,1 vs 0,-3.3744754482896533,,,,,
2,LT11TRUU_LAG_1,0.02,-0.0163553164556962,1 vs 0,-3.3751099465583443,,,,,
2,LT11TRUU_LAG_1,0.02,-0.015321012658227846,1 vs 0,-3.3757163072126652,,,,,
2,LT11TRUU_LAG_1,0.02,-0.014286708860759494,1 vs 0,-3.3762930069130492,,,,,
2,LT11TRUU_LAG_1,0.02,-0.013252405063291138,1 vs 0,-3.3768385223199258,,,,,
2,LT11TRUU_LAG_1,0.02,-0.012218101265822782,1 vs 0,-3.377351330093728,,,,,
2,LT11TRUU_LAG_1,0.02,-0.011183797468354427,1 vs 0,-3.377829906894886,,,,,
2,LT11TRUU_LAG_1,0.02,-0.010149493670886075,1 vs 0,-3.3782727293838333,,,,,
2,LT11TRUU_LAG_1,0.02,-0.00911518987341772,1 vs 0,-3.378678274221001,,,,,
2,LT11TRUU_LAG_1,0.02,-0.008080886075949364,1 vs 0,-3.3790450180668192,,,,,
2,LT11TRUU_LAG_1,0.02,-0.007046582278481012,1 vs 0,-3.3793714375817214,,,,,
2,LT11TRUU_LAG_1,0.02,-0.006012278481012656,1 vs 0,-3.379656053929794,,,,,
2,LT11TRUU_LAG_1,0.02,-0.004977974683544301,1 vs 0,-3.379899118354735,,,,,
2,LT11TRUU_LAG_1,0.02,-0.003943670886075945,1 vs 0,-3.38010312953485,,,,,
2,LT11TRUU_LAG_1,0.02,-0.0029093670886075895,1 vs 0,-3.380270736348281,,,,,
2,LT11TRUU_LAG_1,0.02,-0.001875063291139241,1 vs 0,-3.3804045876731705,,,,,
2,LT11TRUU_LAG_1,0.02,-0.0008407594936708854,1 vs 0,-3.380507332387662,,,,,
2,LT11TRUU_LAG_1,0.02,0.00019354430379747017,1 vs 0,-3.380581619369897,,,,,
2,LT11TRUU_LAG_1,0.02,0.0012278481012658257,1 vs 0,-3.3806300974980186,,,,,
2,LT11TRUU_LAG_1,0.02,0.0022621518987341813,1 vs 0,-3.3806554156501694,,,,,
2,LT11TRUU_LAG_1,0.02,0.003296455696202537,1 vs 0,-3.3806602227044924,,,,,
2,LT11TRUU_LAG_1,0.02,0.004330759493670885,1 vs 0,-3.38064716753913,,,,,
2,LT11TRUU_LAG_1,0.02,0.005365063291139241,1 vs 0,-3.3806188990322243,,,,,
2,LT11TRUU_LAG_1,0.02,0.0063993670886075965,1 vs 0,-3.3805780660619185,,,,,
2,LT11TRUU_LAG_1,0.02,0.007433670886075952,1 vs 0,-3.3805273175063553,,,,,
2,LT11TRUU_LAG_1,0.02,0.008467974683544308,1 vs 0,-3.3804693022436765,,,,,
2,LT11TRUU_LAG_1,0.02,0.009502278481012663,1 vs 0,-3.3804066691520247,,,,,
2,LT11TRUU_LAG_1,0.02,0.010536582278481012,1 vs 0,-3.380341990139172,,,,,
2,LT11TRUU_LAG_1,0.02,0.011570886075949367,1 vs 0,-3.3802766854080555,,,,,
2,LT11TRUU_LAG_1,0.02,0.012605189873417723,1 vs 0,-3.3802112885769553,,,,,
2,LT11TRUU_LAG_1,0.02,0.013639493670886078,1 vs 0,-3.380146310458115,,,,,
2,LT11TRUU_LAG_1,0.02,0.014673797468354434,1 vs 0,-3.3800822618637776,,,,,
2,LT11TRUU_LAG_1,0.02,0.01570810126582279,1 vs 0,-3.3800196536061873,,,,,
2,LT11TRUU_LAG_1,0.02,0.016742405063291145,1 vs 0,-3.3799589964975856,,,,,
2,LT11TRUU_LAG_1,0.02,0.017776708860759494,1 vs 0,-3.3799008013502174,,,,,
2,LT11TRUU_LAG_1,0.02,0.01881101265822785,1 vs 0,-3.3798455789763255,,,,,
2,LT11TRUU_LAG_1,0.02,0.019845316455696205,1 vs 0,-3.3797938401881527,,,,,
2,LT11TRUU_LAG_1,0.02,0.02087962025316456,1 vs 0,-3.3797460957979424,,,,,
2,LT11TRUU_LAG_1,0.02,0.021913924050632916,1 vs 0,-3.3797028566179392,,,,,
2,LT11TRUU_LAG_1,0.02,0.02294822784810127,1 vs 0,-3.379664633460384,,,,,
2,LT11TRUU_LAG_1,0.02,0.02398253164556962,1 vs 0,-3.3796319371375225,,,,,
2,LT11TRUU_LAG_1,0.02,0.025016835443037976,1 vs 0,-3.3796052784615966,,,,,
2,LT11TRUU_LAG_1,0.02,0.02605113924050633,1 vs 0,-3.3795851682448497,,,,,
2,LT11TRUU_LAG_1,0.02,0.027085443037974687,1 vs 0,-3.379571480766456,,,,,
2,LT11TRUU_LAG_1,0.02,0.028119746835443042,1 vs 0,-3.3795593859283675,,,,,
2,LT11TRUU_LAG_1,0.02,0.029154050632911398,1 vs 0,-3.379541945116743,,,,,
2,LT11TRUU_LAG_1,0.02,0.030188354430379753,1 vs 0,-3.379512209771913,,,,,
2,LT11TRUU_LAG_1,0.02,0.03122265822784811,1 vs 0,-3.3794632313342063,,,,,
2,LT11TRUU_LAG_1,0.02,0.032256962025316464,1 vs 0,-3.3793880612439526,,,,,
2,LT11TRUU_LAG_1,0.02,0.03329126582278482,1 vs 0,-3.3792797509414814,,,,,
2,LT11TRUU_LAG_1,0.02,0.03432556962025316,1 vs 0,-3.379131351867122,,,,,
2,LT11TRUU_LAG_1,0.02,0.03535987341772152,1 vs 0,-3.3789359154612058,,,,,
2,LT11TRUU_LAG_1,0.02,0.03639417721518987,1 vs 0,-3.3786864931640594,,,,,
2,LT11TRUU_LAG_1,0.02,0.03742848101265823,1 vs 0,-3.3783761364160148,,,,,
2,LT11TRUU_LAG_1,0.02,0.038462784810126584,1 vs 0,-3.3779978966573996,,,,,
2,LT11TRUU_LAG_1,0.02,0.03949708860759494,1 vs 0,-3.3775448253285445,,,,,
2,LT11TRUU_LAG_1,0.02,0.040531392405063295,1 vs 0,-3.37700997386978,,,,,
2,LT11TRUU_LAG_1,0.02,0.04156569620253165,1 vs 0,-3.376386393721433,,,,,
2,LT11TRUU_LAG_1,0.02,0.0426,1 vs 0,-3.3756671363238353,,,,,
2,LT11TRUU_LAG_1,0.02,-0.011915,1 vs 0,,232.0,86.0,146.0,-0.5268810145192884,0.13559731637525646
2,LT11TRUU_LAG_1,0.02,-0.006445,1 vs 0,,232.0,37.0,195.0,-1.6512194464490553,0.17827438453331754
2,LT11TRUU_LAG_1,0.02,-0.00387,1 vs 0,,231.0,26.0,205.0,-2.0483013009441127,0.20640258987053814
2,LT11TRUU_LAG_1,0.02,-0.001895,1 vs 0,,232.0,19.0,213.0,-2.393222367098978,0.2365711141104632
2,LT11TRUU_LAG_1,0.02,0.0,1 vs 0,,231.0,20.0,211.0,-2.33380011234197,0.23131930354508876
2,LT11TRUU_LAG_1,0.02,0.00136,1 vs 0,,232.0,31.0,201.0,-1.8558018355551502,0.19159543549458397
2,LT11TRUU_LAG_1,0.02,0.0029049999999999996,1 vs 0,,232.0,27.0,205.0,-2.0112600292637635,0.2030512654781993
2,LT11TRUU_LAG_1,0.02,0.00479,1 vs 0,,231.0,36.0,195.0,-1.6782481188369747,0.18031181266916235
2,LT11TRUU_LAG_1,0.02,0.00699,1 vs 0,,231.0,31.0,200.0,-1.8508267009150363,0.19166001909136285
2,LT11TRUU_LAG_1,0.02,0.011349999999999999,1 vs 0,,232.0,80.0,152.0,-0.6389074116229486,0.1377669673674627
2,LBUTTRUU_LAG_1,0.02,-0.02871,1 vs 0,-3.3337258670788934,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.02792518987341772,1 vs 0,-3.334941867056525,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.027140379746835443,1 vs 0,-3.3361597109515544,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.026355569620253164,1 vs 0,-3.337379457585754,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.025570759493670887,1 vs 0,-3.338601165780898,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.024785949367088608,1 vs 0,-3.339824894358762,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.024001139240506328,1 vs 0,-3.3410507021411187,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.02321632911392405,1 vs 0,-3.342278647949742,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.022431518987341772,1 vs 0,-3.343508790606408,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.021646708860759492,1 vs 0,-3.3447411889328884,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.020861898734177216,1 vs 0,-3.3459759017509576,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.020077088607594936,1 vs 0,-3.3472129878823917,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.019292278481012656,1 vs 0,-3.3484525061489623,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.01850746835443038,1 vs 0,-3.3496945153724456,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.0177226582278481,1 vs 0,-3.3509390743746135,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.01693784810126582,1 vs 0,-3.352186241977242,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.016153037974683544,1 vs 0,-3.353436076559073,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.015368227848101266,1 vs 0,-3.3546885425764397,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.014583417721518988,1 vs 0,-3.355943394932362,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.013798607594936708,1 vs 0,-3.357200360175927,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.013013797468354432,1 vs 0,-3.3584591648562196,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.012228987341772152,1 vs 0,-3.3597195355223275,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.011444177215189873,1 vs 0,-3.3609811987233362,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.010659367088607596,1 vs 0,-3.362243881008331,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.009874556962025317,1 vs 0,-3.3635073089263976,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.009089746835443037,1 vs 0,-3.3647712090266237,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.00830493670886076,1 vs 0,-3.3660353078580947,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.007520126582278481,1 vs 0,-3.3672993319698956,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.006735316455696201,1 vs 0,-3.368563007911114,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.005950506329113925,1 vs 0,-3.3698260622308345,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.005165696202531645,1 vs 0,-3.371088221478144,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.004380886075949369,1 vs 0,-3.372349212202129,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.003596075949367089,1 vs 0,-3.373608780438069,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.0028112658227848093,1 vs 0,-3.3748674297470647,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.002026455696202533,1 vs 0,-3.3761266477430474,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.0012416455696202533,1 vs 0,-3.377387987805855,,,,,
2,LBUTTRUU_LAG_1,0.02,-0.000456835443037977,1 vs 0,-3.3786530033153284,,,,,
2,LBUTTRUU_LAG_1,0.02,0.00032797468354430273,1 vs 0,-3.3799232476513055,,,,,
2,LBUTTRUU_LAG_1,0.02,0.0011127848101265825,1 vs 0,-3.381200274193625,,,,,
2,LBUTTRUU_LAG_1,0.02,0.0018975949367088588,1 vs 0,-3.382485636322126,,,,,
2,LBUTTRUU_LAG_1,0.02,0.002682405063291135,1 vs 0,-3.383780887416648,,,,,
2,LBUTTRUU_LAG_1,0.02,0.0034672151898734183,1 vs 0,-3.385087580857029,,,,,
2,LBUTTRUU_LAG_1,0.02,0.0042520253164556945,1 vs 0,-3.3864072700231085,,,,,
2,LBUTTRUU_LAG_1,0.02,0.005036835443037971,1 vs 0,-3.3877415082947255,,,,,
2,LBUTTRUU_LAG_1,0.02,0.005821645569620254,1 vs 0,-3.389091849051719,,,,,
2,LBUTTRUU_LAG_1,0.02,0.00660645569620253,1 vs 0,-3.390459845673927,,,,,
2,LBUTTRUU_LAG_1,0.02,0.007391265822784807,1 vs 0,-3.391847051541189,,,,,
2,LBUTTRUU_LAG_1,0.02,0.00817607594936709,1 vs 0,-3.3932550200333442,,,,,
2,LBUTTRUU_LAG_1,0.02,0.008960886075949366,1 vs 0,-3.394685232060511,,,,,
2,LBUTTRUU_LAG_1,0.02,0.009745696202531642,1 vs 0,-3.3961380841710613,,,,,
2,LBUTTRUU_LAG_1,0.02,0.010530506329113926,1 vs 0,-3.397613138169551,,,,,
2,LBUTTRUU_LAG_1,0.02,0.011315316455696202,1 vs 0,-3.399109934388024,,,,,
2,LBUTTRUU_LAG_1,0.02,0.012100126582278478,1 vs 0,-3.4006280131585247,,,,,
2,LBUTTRUU_LAG_1,0.02,0.012884936708860761,1 vs 0,-3.402166914813097,,,,,
2,LBUTTRUU_LAG_1,0.02,0.013669746835443038,1 vs 0,-3.4037261796837877,,,,,
2,LBUTTRUU_LAG_1,0.02,0.014454556962025314,1 vs 0,-3.405305348102639,,,,,
2,LBUTTRUU_LAG_1,0.02,0.015239367088607597,1 vs 0,-3.4069039604016966,,,,,
2,LBUTTRUU_LAG_1,0.02,0.016024177215189873,1 vs 0,-3.4085215569130054,,,,,
2,LBUTTRUU_LAG_1,0.02,0.01680898734177215,1 vs 0,-3.4101576779686082,,,,,
2,LBUTTRUU_LAG_1,0.02,0.017593797468354426,1 vs 0,-3.4118118639005512,,,,,
2,LBUTTRUU_LAG_1,0.02,0.01837860759493671,1 vs 0,-3.413483655040879,,,,,
2,LBUTTRUU_LAG_1,0.02,0.019163417721518985,1 vs 0,-3.4151725917216353,,,,,
2,LBUTTRUU_LAG_1,0.02,0.019948227848101262,1 vs 0,-3.4168782142748655,,,,,
2,LBUTTRUU_LAG_1,0.02,0.020733037974683545,1 vs 0,-3.418600063032613,,,,,
2,LBUTTRUU_LAG_1,0.02,0.02151784810126582,1 vs 0,-3.420335191578382,,,,,
2,LBUTTRUU_LAG_1,0.02,0.022302658227848098,1 vs 0,-3.4220622748697425,,,,,
