N_STATES,TERM,P_VALUE,ROW_TYPE,LOG_ODDS_CONTRAST,BIN_INDEX,BIN_LOWER,BIN_MEDIAN,BIN_UPPER,OBSERVATION_COUNT,NUMERATOR_COUNT,DENOMINATOR_COUNT,OBSERVED_LOG_ODDS,CI_LOWER,CI_UPPER,NEXT_STATE_0_COUNT,NEXT_STATE_1_COUNT,NEXT_STATE_2_COUNT,NEXT_STATE_3_COUNT,PREDICTOR_VALUE,FITTED_LOG_ODDS
4,DURATION_STATE_0,0.02,OBSERVED_BIN,0 vs 1,0.0,1.0,2.0,3.0,144.0,140.0,0.0,5.638354669333745,4.013405637315031,12.562422431623302,140.0,0.0,4.0,0.0,,
4,DURATION_STATE_0,0.02,OBSERVED_BIN,0 vs 1,1.0,4.0,5.0,7.0,150.0,136.0,0.0,5.60947179518496,3.9842070808113297,12.533487364050204,136.0,0.0,14.0,0.0,,
4,DURATION_STATE_0,0.02,OBSERVED_BIN,0 vs 1,2.0,8.0,9.0,11.0,113.0,107.0,0.0,5.3706380281276624,3.7423797678692385,12.294159034806698,107.0,0.0,6.0,0.0,,
4,DURATION_STATE_0,0.02,OBSERVED_BIN,0 vs 1,3.0,12.0,15.0,18.0,132.0,122.0,0.0,5.501258210544727,3.8747257963377346,12.425064260258097,122.0,0.0,10.0,0.0,,
4,DURATION_STATE_0,0.02,OBSERVED_BIN,0 vs 1,4.0,19.0,24.0,29.0,125.0,121.0,0.0,5.493061443340548,3.8664272681605247,12.416850679802947,121.0,0.0,4.0,0.0,,
4,DURATION_STATE_0,0.02,OBSERVED_BIN,0 vs 1,5.0,30.0,37.0,45.0,131.0,128.0,0.0,5.54907608489522,3.923120886204914,12.47297751875895,128.0,0.0,3.0,0.0,,
4,DURATION_STATE_0,0.02,OBSERVED_BIN,0 vs 1,6.0,46.0,55.0,64.0,133.0,133.0,0.0,5.58724865840025,3.961734735465354,12.511223029642222,133.0,0.0,0.0,0.0,,
4,DURATION_STATE_0,0.02,OBSERVED_BIN,0 vs 1,7.0,65.0,75.0,85.0,130.0,128.0,0.0,5.54907608489522,3.923120886204914,12.47297751875895,128.0,0.0,2.0,0.0,,
4,DURATION_STATE_0,0.02,OBSERVED_BIN,0 vs 1,8.0,86.0,98.5,111.0,130.0,130.0,0.0,5.564520407322694,3.9387457874477927,12.48845168683695,130.0,0.0,0.0,0.0,,
4,DURATION_STATE_0,0.02,OBSERVED_BIN,0 vs 1,9.0,112.0,130.5,187.0,130.0,125.0,0.0,5.5254529391317835,3.899216050774294,12.449307820967057,125.0,0.0,5.0,0.0,,
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,1.0,2.886642997705274
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,3.3544303797468356,3.935872625553809
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,5.708860759493671,4.484112567728596
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,8.063291139240507,4.850892125198772
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,10.417721518987342,5.124564841840843
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,12.772151898734178,5.342113341566903
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,15.126582278481013,5.522278612522247
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,17.481012658227847,5.6758220441204985
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,19.835443037974684,5.809477875928699
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,22.18987341772152,5.927732263361885
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,24.544303797468356,6.03371852868602
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,26.89873417721519,6.129706299311313
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,29.253164556962027,6.217393107766951
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,31.607594936708864,6.29808155791922
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,33.962025316455694,6.372792460005837
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,36.31645569620253,6.442340271389528
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,38.67088607594937,6.507384945787413
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,41.025316455696206,6.568468506653176
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,43.37974683544304,6.626041434729146
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,45.734177215189874,6.680482087759633
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,48.08860759493671,6.732111245178693
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,50.44303797468355,6.7812031732063875
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,52.79746835443038,6.827994161657606
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,55.151898734177216,6.872689193994695
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,57.50632911392405,6.91546721894609
4,DURATION_STATE_0,0.02,FITTED_CURVE,0 vs 1,,,,,,,,,,,,,,,59.86075949367089,6.956485360642862
