MODEL,LOG_LOSS,ACCURACY,BRIER_SCORE,N_STATES,STATE_LAG,EXOG_LAG,N_KNOTS,SIGNIFICANCE_LEVEL,SELECTED_TERM_COUNT,SELECTED_TERMS,MAX_SELECTED_P_VALUE,ALL_TERMS_SIGNIFICANT,TERM_P_VALUES,INFERENCE_METHOD,SOURCE_MODEL,LOSS_FUNCTION,REGULARIZATION_C,SMOOTHING_LAMBDA,STATE_PENALTY_WEIGHT,MARKET_PENALTY_WEIGHT,DURATION_PENALTY_WEIGHT,MARKET_TO_STATE_PENALTY_RATIO,DURATION_TO_STATE_PENALTY_RATIO,DURATION_TO_MARKET_PENALTY_RATIO,TRAIN_ROWS,SPLIT,SPLIT_START,SPLIT_END,EVAL_ROWS
group_weighted_multinomial_logistic_gam,0.567049244548901,0.8185185185185185,0.3107985017189331,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,0.1,10.0,1.0,1.0,2.0,1.0,2.0,2.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.4063938555637656,0.8815028901734104,0.20427692479760576,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,0.1,10.0,1.0,1.0,2.0,1.0,2.0,2.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.5678455448083269,0.8185185185185185,0.3106413399383946,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,0.1,10.0,1.0,1.0,4.0,1.0,4.0,4.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.4064093655121767,0.8820809248554913,0.20422528334770557,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,0.1,10.0,1.0,1.0,4.0,1.0,4.0,4.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.5693556348440855,0.819047619047619,0.310499196353033,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,0.1,10.0,1.0,1.0,8.0,1.0,8.0,8.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.40703341995145464,0.8820809248554913,0.2044608904219346,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,0.1,10.0,1.0,1.0,8.0,1.0,8.0,8.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.598553565498628,0.8195767195767196,0.3185711938914276,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.42900800281853696,0.8820809248554913,0.2104468463582701,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.5936166601728712,0.8195767195767196,0.31774924729716153,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,2.0,0.5,2.0,4.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.4253844916755221,0.8820809248554913,0.2098762344525364,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,2.0,0.5,2.0,4.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.5911679932598242,0.819047619047619,0.31701053730011686,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,4.0,0.5,4.0,8.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.4235942943771269,0.8820809248554913,0.20951649350994322,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,4.0,0.5,4.0,8.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.590531951365723,0.8185185185185185,0.3166101782603201,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,8.0,0.5,8.0,16.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.42225352167874186,0.8815028901734104,0.20938758949186184,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,8.0,0.5,8.0,16.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.5978639316611529,0.8201058201058201,0.3180853568899122,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.4288621826656342,0.8820809248554913,0.21025614020012778,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.59288373785469,0.8201058201058201,0.31733682162541194,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.42508324461231195,0.8820809248554913,0.20975022083047096,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.5901294376982074,0.8195767195767196,0.316535079214546,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.4232620885531561,0.8820809248554913,0.2094231355602945,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.5891758178880616,0.8195767195767196,0.3161976560892525,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,8.0,1.0,8.0,8.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.42181359438059246,0.8820809248554913,0.20919912666104068,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,8.0,1.0,8.0,8.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.6586183926958447,0.8185185185185185,0.3256621633241598,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,0.5,1.0,0.5,1.0,2.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.4676192581706602,0.8815028901734104,0.21539704040518506,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,0.5,1.0,0.5,1.0,2.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.6515845912702977,0.8185185185185185,0.3252865001096125,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,0.5,2.0,0.5,2.0,4.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.4640362325753083,0.8815028901734104,0.2153738213988368,4,0,0,4,0.05,11,STATE_LAG_0|SPXT_LAG_0|DBLCIX_LAG_0|IBOXIG_LAG_0|JPEICORE_LAG_0|LT11TRUU_LAG_0|LBUTTRUU_LAG_0|DURATION_STATE_0|DURATION_STATE_1|DURATION_STATE_2|DURATION_STATE_3,0.02,True,"{""DBLCIX_LAG_0"": 0.02, ""DURATION_STATE_0"": 0.02, ""DURATION_STATE_1"": 0.02, ""DURATION_STATE_2"": 0.02, ""DURATION_STATE_3"": 0.02, ""IBOXIG_LAG_0"": 0.02, ""JPEICORE_LAG_0"": 0.02, ""LBUTTRUU_LAG_0"": 0.02, ""LT11TRUU_LAG_0"": 0.02, ""SPXT_LAG_0"": 0.02, ""STATE_LAG_0"": 0.02}",regularized_bootstrap,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,0.5,2.0,0.5,2.0,4.0,2318,prediction,2017-01-03,2023-12-05,1730
