N_STATES,SEED,LL,AIC,BIC,MIN_COUNT,CONVERGED,VALID
2,50688,15242.5,-30458.99,-30384.26,304,True,True
2,50810,15242.55,-30459.11,-30384.38,304,True,True
2,51022,15242.5,-30458.99,-30384.26,304,True,True
2,51122,15245.69,-30465.38,-30390.65,338,True,True
2,51185,15242.5,-30459.0,-30384.27,304,True,True
2,51410,15242.91,-30459.82,-30385.09,311,True,True
2,51417,15240.97,-30455.95,-30381.22,335,True,True
2,51472,15244.03,-30462.06,-30387.33,319,True,True
2,51476,15243.95,-30461.91,-30387.18,319,True,True
2,51478,15242.92,-30459.84,-30385.11,311,True,True
2,51664,15244.96,-30463.92,-30389.19,334,True,True
2,51665,15242.5,-30458.99,-30384.26,304,True,True
2,51885,15243.01,-30460.03,-30385.3,311,True,True
2,52187,15245.52,-30465.05,-30390.32,338,True,True
2,52220,15240.79,-30455.59,-30380.86,332,True,True
2,52401,15242.55,-30459.11,-30384.38,304,True,True
2,52404,15242.5,-30458.99,-30384.26,304,True,True
2,52540,15242.5,-30458.99,-30384.26,304,True,True
2,52542,15243.75,-30461.49,-30386.76,319,True,True
2,52877,15242.5,-30458.99,-30384.26,304,True,True
2,52993,15244.18,-30462.36,-30387.63,319,True,True
2,53059,15243.91,-30461.81,-30387.08,319,True,True
2,53193,15243.24,-30460.47,-30385.74,311,True,True
2,53310,15243.33,-30460.65,-30385.92,311,True,True
2,53344,15242.5,-30458.99,-30384.26,304,True,True
2,53663,15243.59,-30461.19,-30386.46,312,True,True
2,53818,15244.22,-30462.45,-30387.72,334,True,True
2,53989,15242.5,-30458.99,-30384.26,304,True,True
2,54004,15243.85,-30461.7,-30386.97,319,True,True
2,54209,15242.59,-30459.17,-30384.44,304,True,True
2,54537,15243.46,-30460.92,-30386.19,312,True,True
2,54572,15242.67,-30459.34,-30384.61,304,True,True
2,54594,15243.08,-30460.16,-30385.43,311,True,True
2,54662,15244.76,-30463.53,-30388.8,334,True,True
2,54848,15244.21,-30462.42,-30387.69,319,True,True
2,54855,15243.68,-30461.35,-30386.62,312,True,True
2,54871,15244.1,-30462.2,-30387.47,319,True,True
2,55069,15242.92,-30459.84,-30385.11,311,True,True
2,55223,15243.57,-30461.13,-30386.4,312,True,True
2,55301,15242.6,-30459.19,-30384.46,304,True,True
2,55381,15244.26,-30462.52,-30387.79,319,True,True
2,55444,15245.78,-30465.56,-30390.83,338,True,True
2,55878,15241.23,-30456.47,-30381.74,317,True,True
2,55979,15243.55,-30461.1,-30386.37,312,True,True
2,55990,15243.2,-30460.4,-30385.67,311,True,True
2,56337,15243.8,-30461.59,-30386.86,319,True,True
2,56578,15242.5,-30458.99,-30384.26,304,True,True
2,56606,15244.67,-30463.35,-30388.62,334,True,True
2,56629,15243.94,-30461.87,-30387.14,319,True,True
2,56640,15243.93,-30461.86,-30387.13,319,True,True
2,56703,15244.39,-30462.77,-30388.04,334,True,True
2,56708,15243.73,-30461.45,-30386.72,315,True,True
2,56844,15243.42,-30460.84,-30386.11,312,True,True
2,57121,15242.99,-30459.98,-30385.25,311,True,True
2,57137,15242.5,-30458.99,-30384.26,304,True,True
2,57348,15245.59,-30465.18,-30390.45,338,True,True
2,57360,15243.88,-30461.77,-30387.04,319,True,True
2,57483,15242.5,-30458.99,-30384.26,304,True,True
2,57550,15242.5,-30458.99,-30384.26,304,True,True
2,57593,15243.87,-30461.74,-30387.01,319,True,True
2,57728,15242.5,-30458.99,-30384.26,304,True,True
2,57759,15242.81,-30459.62,-30384.89,311,True,True
2,57799,15241.34,-30456.67,-30381.94,319,True,True
2,57823,15240.9,-30455.81,-30381.08,332,True,True
2,57842,15243.9,-30461.79,-30387.06,319,True,True
2,58270,15242.55,-30459.09,-30384.36,304,True,True
2,58331,15240.53,-30455.06,-30380.33,313,True,True
2,58346,15242.5,-30458.99,-30384.26,304,True,True
2,58396,15244.36,-30462.72,-30387.99,334,True,True
2,58518,15244.27,-30462.54,-30387.81,319,True,True
2,58632,15243.96,-30461.91,-30387.18,319,True,True
2,58721,15243.99,-30461.98,-30387.25,319,True,True
2,58826,15243.82,-30461.64,-30386.91,316,True,True
2,58835,15248.33,-30470.66,-30395.93,394,True,True
2,58901,15244.09,-30462.18,-30387.45,319,True,True
2,58997,15240.69,-30455.39,-30380.66,332,True,True
2,59038,15242.65,-30459.3,-30384.57,304,True,True
2,59392,15242.5,-30458.99,-30384.26,304,True,True
2,59466,15242.92,-30459.83,-30385.1,311,True,True
2,59486,15244.55,-30463.11,-30388.38,334,True,True
2,59582,15241.56,-30457.12,-30382.39,319,True,True
2,59722,15242.5,-30458.99,-30384.26,304,True,True
2,59741,15242.73,-30459.46,-30384.73,305,True,True
2,59762,15245.51,-30465.01,-30390.28,338,True,True
2,59769,15242.5,-30458.99,-30384.26,304,True,True
2,59820,15243.66,-30461.32,-30386.59,315,True,True
2,59907,15243.92,-30461.84,-30387.11,319,True,True
2,60012,15242.92,-30459.84,-30385.11,311,True,True
2,60059,15243.92,-30461.84,-30387.11,319,True,True
2,60106,15242.62,-30459.24,-30384.51,304,True,True
2,60252,15240.79,-30455.57,-30380.84,332,True,True
2,60296,15243.31,-30460.62,-30385.89,311,True,True
2,60425,15244.36,-30462.72,-30387.99,334,True,True
2,60462,15242.5,-30458.99,-30384.26,304,True,True
2,60559,15242.5,-30458.99,-30384.26,304,True,True
2,60662,15245.04,-30464.09,-30389.36,337,True,True
2,60672,15242.5,-30458.99,-30384.26,304,True,True
2,60749,15243.08,-30460.15,-30385.42,311,True,True
2,60880,15247.84,-30469.68,-30394.95,371,True,True
2,60978,15243.63,-30461.27,-30386.54,312,True,True
2,60998,15243.71,-30461.42,-30386.69,315,True,True
2,61034,15242.76,-30459.52,-30384.79,305,True,True
2,61448,15242.5,-30459.01,-30384.28,304,True,True
2,61526,15242.5,-30458.99,-30384.26,304,True,True
2,61530,15242.54,-30459.08,-30384.35,304,True,True
2,61566,15243.86,-30461.73,-30387.0,319,True,True
2,61643,15244.12,-30462.24,-30387.51,319,True,True
2,61675,15242.94,-30459.87,-30385.14,311,True,True
2,61829,15243.31,-30460.62,-30385.89,311,True,True
2,61860,15243.75,-30461.5,-30386.77,319,True,True
2,62256,15242.5,-30458.99,-30384.26,304,True,True
2,62346,15242.5,-30458.99,-30384.26,304,True,True
2,62662,15243.85,-30461.7,-30386.97,319,True,True
2,62878,15243.93,-30461.85,-30387.12,319,True,True
2,63111,15242.5,-30458.99,-30384.26,304,True,True
2,63181,15244.04,-30462.08,-30387.35,319,True,True
2,63427,15242.93,-30459.85,-30385.12,311,True,True
2,63623,15242.5,-30458.99,-30384.26,304,True,True
2,63629,15242.97,-30459.94,-30385.21,311,True,True
2,63757,15243.83,-30461.66,-30386.93,319,True,True
2,63842,15245.05,-30464.1,-30389.37,337,True,True
2,63868,15244.4,-30462.79,-30388.06,334,True,True
2,63932,15242.5,-30458.99,-30384.26,304,True,True
2,64203,15244.5,-30463.0,-30388.27,334,True,True
2,64249,15242.56,-30459.11,-30384.38,304,True,True
2,64325,15243.75,-30461.5,-30386.77,319,True,True
2,64518,15240.22,-30454.44,-30379.71,313,True,True
2,64531,15247.65,-30469.3,-30394.57,371,True,True
2,64543,15242.5,-30458.99,-30384.26,304,True,True
2,64661,15242.87,-30459.75,-30385.02,311,True,True
2,64859,15242.5,-30458.99,-30384.26,304,True,True
2,64970,15244.03,-30462.05,-30387.32,319,True,True
2,65084,15244.38,-30462.76,-30388.03,334,True,True
2,65184,15243.91,-30461.82,-30387.09,319,True,True
2,65482,15240.7,-30455.39,-30380.66,317,True,True
2,65579,15243.27,-30460.55,-30385.82,311,True,True
2,65580,15243.25,-30460.5,-30385.77,311,True,True
2,65643,15243.82,-30461.65,-30386.92,319,True,True
2,65702,15242.5,-30458.99,-30384.26,304,True,True
2,65910,15243.71,-30461.43,-30386.7,315,True,True
2,65927,15242.5,-30458.99,-30384.26,304,True,True
2,65944,15242.5,-30458.99,-30384.26,304,True,True
2,65997,15240.76,-30455.51,-30380.78,332,True,True
2,66045,15242.99,-30459.98,-30385.25,311,True,True
2,66085,15243.98,-30461.97,-30387.24,319,True,True
2,66299,15242.55,-30459.09,-30384.36,304,True,True
2,66355,15242.5,-30458.99,-30384.26,304,True,True
2,66371,15242.52,-30459.03,-30384.3,304,True,True
2,66586,15243.22,-30460.44,-30385.71,311,True,True
2,66619,15242.55,-30459.09,-30384.36,304,True,True
2,66725,15243.49,-30460.97,-30386.24,312,True,True
2,66783,15244.74,-30463.48,-30388.75,334,True,True
2,66902,15243.2,-30460.4,-30385.67,311,True,True
2,66992,15242.5,-30458.99,-30384.26,304,True,True
2,66999,15244.74,-30463.47,-30388.74,334,True,True
2,67026,15243.86,-30461.72,-30387.0,319,True,True
2,67060,15242.5,-30458.99,-30384.26,304,True,True
2,67125,15243.41,-30460.81,-30386.08,312,True,True
2,67148,15243.06,-30460.12,-30385.39,311,True,True
2,67176,15243.61,-30461.22,-30386.49,315,True,True
2,67243,15242.91,-30459.82,-30385.09,311,True,True
2,67247,15242.5,-30458.99,-30384.26,304,True,True
2,67529,15242.73,-30459.46,-30384.73,304,True,True
2,67614,15244.25,-30462.49,-30387.76,319,True,True
2,67677,15242.5,-30458.99,-30384.26,304,True,True
2,67785,15243.51,-30461.02,-30386.29,312,True,True
2,68221,15244.41,-30462.82,-30388.09,334,True,True
2,68259,15242.5,-30459.0,-30384.27,304,True,True
2,68267,15243.71,-30461.42,-30386.69,312,True,True
2,68399,15243.86,-30461.73,-30387.0,319,True,True
2,68607,15242.5,-30458.99,-30384.26,304,True,True
2,68726,15243.69,-30461.38,-30386.65,316,True,True
2,68770,15243.03,-30460.06,-30385.33,311,True,True
2,68772,15243.87,-30461.74,-30387.01,319,True,True
2,68794,15242.99,-30459.99,-30385.26,311,True,True
2,68881,15243.92,-30461.84,-30387.11,319,True,True
2,69099,15242.5,-30458.99,-30384.26,304,True,True
2,69358,15243.66,-30461.32,-30386.59,315,True,True
2,69421,15242.89,-30459.78,-30385.05,311,True,True
2,69447,15244.29,-30462.58,-30387.85,319,True,True
2,69498,15243.55,-30461.1,-30386.37,312,True,True
2,69504,15243.62,-30461.24,-30386.51,315,True,True
2,69533,15246.81,-30467.62,-30392.89,363,True,True
2,69562,15242.6,-30459.21,-30384.48,304,True,True
2,69787,15242.78,-30459.55,-30384.82,305,True,True
2,69974,15242.5,-30458.99,-30384.26,304,True,True
2,69997,15244.59,-30463.18,-30388.45,334,True,True
2,70075,15242.5,-30458.99,-30384.26,304,True,True
2,70121,15243.57,-30461.14,-30386.41,312,True,True
2,70217,15244.59,-30463.18,-30388.45,334,True,True
2,70232,15243.7,-30461.41,-30386.68,315,True,True
2,70275,15243.03,-30460.06,-30385.33,311,True,True
2,70426,15242.77,-30459.54,-30384.81,311,True,True
2,70433,15242.5,-30458.99,-30384.26,304,True,True
2,70485,15242.5,-30458.99,-30384.26,304,True,True
2,70545,15240.87,-30455.74,-30381.01,332,True,True
2,70568,15242.54,-30459.07,-30384.34,304,True,True
2,70762,15244.38,-30462.76,-30388.03,334,True,True
2,70796,15243.19,-30460.38,-30385.65,311,True,True
2,70816,15243.67,-30461.33,-30386.6,315,True,True
2,70843,15242.94,-30459.87,-30385.14,311,True,True
2,70967,15243.56,-30461.12,-30386.39,312,True,True
2,70996,15244.77,-30463.53,-30388.8,334,True,True
2,71048,15247.05,-30468.11,-30393.38,363,True,True
2,71057,15242.5,-30458.99,-30384.26,304,True,True
2,71177,15242.5,-30458.99,-30384.26,304,True,True
2,71235,15242.93,-30459.86,-30385.13,311,True,True
2,71316,15244.35,-30462.7,-30387.97,334,True,True
2,71322,15244.43,-30462.86,-30388.13,334,True,True
2,71353,15244.03,-30462.06,-30387.33,319,True,True
2,71394,15242.5,-30458.99,-30384.26,304,True,True
2,71412,15242.5,-30458.99,-30384.26,304,True,True
2,71487,15244.6,-30463.19,-30388.46,334,True,True
2,71527,15244.35,-30462.7,-30387.97,334,True,True
2,71550,15243.52,-30461.04,-30386.31,312,True,True
2,71689,15243.21,-30460.43,-30385.7,311,True,True
2,71790,15244.22,-30462.43,-30387.7,319,True,True
2,71996,15243.69,-30461.38,-30386.65,312,True,True
2,72131,15243.82,-30461.64,-30386.91,319,True,True
2,72271,15242.78,-30459.56,-30384.83,311,True,True
2,72426,15248.16,-30470.31,-30395.58,382,True,True
2,72500,15243.59,-30461.18,-30386.45,312,True,True
2,72886,15243.25,-30460.5,-30385.77,311,True,True
2,73024,15242.62,-30459.25,-30384.52,304,True,True
2,73028,15242.5,-30458.99,-30384.26,304,True,True
2,73083,15242.52,-30459.04,-30384.32,304,True,True
2,73112,15241.0,-30456.01,-30381.28,335,True,True
2,73268,15242.5,-30458.99,-30384.26,304,True,True
2,73382,15242.5,-30458.99,-30384.26,304,True,True
2,73441,15242.97,-30459.93,-30385.2,311,True,True
2,73502,15243.61,-30461.22,-30386.49,312,True,True
2,73526,15244.5,-30462.99,-30388.26,334,True,True
2,73578,15242.5,-30458.99,-30384.26,304,True,True
2,73597,15243.03,-30460.05,-30385.32,311,True,True
2,73671,15242.5,-30458.99,-30384.26,304,True,True
2,73714,15242.5,-30458.99,-30384.26,304,True,True
2,73822,15243.75,-30461.5,-30386.77,319,True,True
2,74008,15242.5,-30458.99,-30384.26,304,True,True
2,74541,15244.08,-30462.17,-30387.44,319,True,True
2,74562,15242.5,-30458.99,-30384.26,304,True,True
2,74710,15244.26,-30462.51,-30387.78,319,True,True
2,74807,15244.61,-30463.23,-30388.5,334,True,True
2,74815,15242.66,-30459.32,-30384.59,304,True,True
2,74951,15243.94,-30461.89,-30387.16,319,True,True
2,74964,15242.5,-30458.99,-30384.26,304,True,True
2,75101,15243.9,-30461.8,-30387.07,319,True,True
2,75267,15243.9,-30461.8,-30387.07,319,True,True
2,75585,15240.92,-30455.84,-30381.11,332,True,True
2,75623,15242.96,-30459.92,-30385.19,311,True,True
2,75710,15243.8,-30461.59,-30386.86,319,True,True
2,75925,15242.5,-30458.99,-30384.26,304,True,True
2,76010,15243.86,-30461.71,-30386.98,319,True,True
2,76138,15242.5,-30458.99,-30384.26,304,True,True
2,76205,15242.95,-30459.89,-30385.16,311,True,True
2,76305,15243.59,-30461.17,-30386.44,312,True,True
2,76358,15242.95,-30459.9,-30385.17,311,True,True
2,76369,15242.51,-30459.03,-30384.3,304,True,True
2,76556,15244.23,-30462.46,-30387.73,319,True,True
2,76882,15248.04,-30470.09,-30395.36,376,True,True
2,76948,15242.5,-30458.99,-30384.26,304,True,True
2,77208,15242.5,-30458.99,-30384.26,304,True,True
2,77245,15242.5,-30458.99,-30384.26,304,True,True
2,77286,15242.59,-30459.18,-30384.45,304,True,True
2,77378,15242.5,-30458.99,-30384.26,304,True,True
2,77383,15245.01,-30464.03,-30389.3,337,True,True
2,77451,15242.5,-30458.99,-30384.26,304,True,True
2,77501,15242.5,-30458.99,-30384.26,304,True,True
2,77680,15242.5,-30458.99,-30384.26,304,True,True
2,78067,15242.5,-30458.99,-30384.26,304,True,True
2,78319,15243.18,-30460.36,-30385.63,311,True,True
2,78415,15243.56,-30461.12,-30386.39,315,True,True
2,78478,15243.88,-30461.77,-30387.04,319,True,True
2,78587,15243.82,-30461.64,-30386.91,319,True,True
2,78589,15242.5,-30458.99,-30384.26,304,True,True
2,78654,15244.11,-30462.22,-30387.49,319,True,True
2,78681,15243.32,-30460.64,-30385.91,311,True,True
2,78775,15242.5,-30458.99,-30384.26,304,True,True
2,79002,15244.47,-30462.94,-30388.21,334,True,True
2,79041,15242.5,-30458.99,-30384.26,304,True,True
2,79188,15242.5,-30458.99,-30384.26,304,True,True
2,79336,15242.79,-30459.57,-30384.84,311,True,True
2,79505,15244.7,-30463.41,-30388.68,334,True,True
2,79673,15240.82,-30455.64,-30380.91,332,True,True
2,79847,15242.5,-30458.99,-30384.26,304,True,True
2,80000,15244.1,-30462.19,-30387.46,319,True,True
2,80081,15242.96,-30459.91,-30385.18,311,True,True
2,80095,15242.5,-30458.99,-30384.26,304,True,True
2,80096,15243.19,-30460.38,-30385.65,311,True,True
2,80150,15242.5,-30458.99,-30384.26,304,True,True
2,80252,15243.02,-30460.04,-30385.31,311,True,True
2,80422,15242.91,-30459.82,-30385.09,311,True,True
2,80517,15242.5,-30458.99,-30384.26,304,True,True
2,80532,15242.5,-30458.99,-30384.26,304,True,True
2,80596,15242.5,-30458.99,-30384.26,304,True,True
2,80605,15240.71,-30455.43,-30380.7,332,True,True
2,80641,15244.07,-30462.15,-30387.42,319,True,True
2,80943,15240.81,-30455.63,-30380.9,332,True,True
2,81146,15242.51,-30459.03,-30384.3,304,True,True
2,81256,15244.33,-30462.65,-30387.92,334,True,True
2,81364,15243.96,-30461.92,-30387.19,319,True,True
2,81709,15243.93,-30461.87,-30387.14,319,True,True
2,81883,15243.03,-30460.07,-30385.34,311,True,True
2,81925,15243.05,-30460.11,-30385.38,311,True,True
2,82037,15243.25,-30460.5,-30385.77,311,True,True
2,82119,15242.5,-30458.99,-30384.26,304,True,True
2,82471,15243.71,-30461.42,-30386.69,316,True,True
2,82649,15242.58,-30459.15,-30384.42,304,True,True
2,82693,15242.5,-30458.99,-30384.26,304,True,True
2,82713,15242.5,-30458.99,-30384.26,304,True,True
2,82815,15242.51,-30459.01,-30384.28,304,True,True
2,82819,15244.0,-30462.0,-30387.27,319,True,True
2,83026,15242.56,-30459.13,-30384.4,304,True,True
2,83243,15244.55,-30463.11,-30388.38,334,True,True
2,83368,15242.5,-30458.99,-30384.26,304,True,True
2,83580,15242.87,-30459.75,-30385.02,311,True,True
2,83620,15245.27,-30464.53,-30389.8,337,True,True
2,83637,15242.5,-30458.99,-30384.26,304,True,True
2,83705,15244.44,-30462.89,-30388.16,334,True,True
2,83773,15242.5,-30458.99,-30384.26,304,True,True
2,84076,15243.88,-30461.77,-30387.04,319,True,True
2,84077,15248.29,-30470.58,-30395.85,380,True,True
2,84143,15243.92,-30461.83,-30387.1,319,True,True
2,84225,15242.9,-30459.8,-30385.07,311,True,True
2,84475,15243.67,-30461.35,-30386.62,312,True,True
2,84484,15242.5,-30458.99,-30384.26,304,True,True
2,84628,15243.43,-30460.86,-30386.13,312,True,True
2,84646,15242.5,-30458.99,-30384.26,304,True,True
2,84693,15242.5,-30458.99,-30384.26,304,True,True
2,84767,15243.68,-30461.37,-30386.64,315,True,True
2,84981,15243.62,-30461.24,-30386.51,312,True,True
2,85086,15244.01,-30462.01,-30387.28,319,True,True
2,85240,15244.68,-30463.37,-30388.64,334,True,True
2,85269,15242.81,-30459.61,-30384.88,311,True,True
2,85325,15243.47,-30460.94,-30386.21,312,True,True
2,85345,15243.59,-30461.19,-30386.46,312,True,True
2,85461,15243.82,-30461.64,-30386.91,319,True,True
2,85532,15242.5,-30458.99,-30384.26,304,True,True
2,85729,15244.39,-30462.79,-30388.06,334,True,True
2,85809,15243.24,-30460.48,-30385.75,311,True,True
2,85870,15244.33,-30462.65,-30387.92,334,True,True
2,85980,15243.0,-30460.0,-30385.27,311,True,True
2,86087,15243.86,-30461.72,-30386.99,319,True,True
2,86142,15244.43,-30462.87,-30388.14,334,True,True
2,86154,15242.5,-30458.99,-30384.26,304,True,True
2,86158,15244.06,-30462.12,-30387.39,319,True,True
2,86194,15244.54,-30463.09,-30388.36,334,True,True
2,86246,15242.84,-30459.68,-30384.95,311,True,True
2,86391,15245.3,-30464.6,-30389.87,337,True,True
2,86396,15242.86,-30459.71,-30384.98,311,True,True
2,86556,15243.38,-30460.75,-30386.02,312,True,True
2,86720,15242.52,-30459.03,-30384.3,304,True,True
2,86746,15244.01,-30462.01,-30387.28,319,True,True
2,86790,15244.1,-30462.19,-30387.46,319,True,True
2,86895,15242.5,-30458.99,-30384.26,304,True,True
2,87098,15242.5,-30458.99,-30384.26,304,True,True
2,87127,15242.69,-30459.38,-30384.65,304,True,True
2,87161,15243.2,-30460.41,-30385.68,311,True,True
2,87270,15244.02,-30462.03,-30387.3,319,True,True
2,87407,15247.96,-30469.92,-30395.19,376,True,True
2,87528,15243.7,-30461.39,-30386.66,315,True,True
2,87565,15243.08,-30460.16,-30385.43,311,True,True
2,87870,15244.06,-30462.13,-30387.4,319,True,True
2,88037,15242.5,-30458.99,-30384.26,304,True,True
2,88066,15243.08,-30460.17,-30385.44,311,True,True
2,88108,15244.3,-30462.61,-30387.88,334,True,True
2,88171,15246.37,-30466.75,-30392.02,350,True,True
2,88264,15242.5,-30458.99,-30384.26,304,True,True
2,88308,15242.5,-30459.0,-30384.27,304,True,True
2,88358,15242.97,-30459.94,-30385.21,311,True,True
2,88440,15242.87,-30459.74,-30385.01,311,True,True
2,88457,15243.38,-30460.76,-30386.03,312,True,True
2,88693,15242.5,-30458.99,-30384.26,304,True,True
2,89060,15244.47,-30462.94,-30388.21,334,True,True
2,89105,15242.5,-30458.99,-30384.26,304,True,True
2,89111,15243.56,-30461.12,-30386.39,315,True,True
2,89162,15244.05,-30462.1,-30387.37,319,True,True
2,89216,15243.97,-30461.94,-30387.21,319,True,True
2,89267,15244.79,-30463.58,-30388.85,334,True,True
2,89418,15243.23,-30460.47,-30385.74,311,True,True
2,89611,15242.5,-30458.99,-30384.26,304,True,True
2,89672,15243.7,-30461.4,-30386.67,315,True,True
2,89863,15243.88,-30461.75,-30387.02,319,True,True
2,89910,15248.3,-30470.61,-30395.88,380,True,True
2,89937,15244.35,-30462.69,-30387.96,334,True,True
2,89949,15243.5,-30461.0,-30386.27,312,True,True
2,89971,15244.1,-30462.2,-30387.47,319,True,True
2,89972,15243.55,-30461.11,-30386.38,315,True,True
2,90052,15242.5,-30458.99,-30384.26,304,True,True
2,90169,15240.9,-30455.81,-30381.08,332,True,True
2,90172,15242.5,-30458.99,-30384.26,304,True,True
2,90333,15242.5,-30458.99,-30384.26,304,True,True
2,90340,15244.06,-30462.12,-30387.39,319,True,True
2,90474,15242.5,-30458.99,-30384.26,304,True,True
2,90887,15243.77,-30461.54,-30386.81,319,True,True
2,90939,15242.5,-30458.99,-30384.26,304,True,True
2,90997,15242.5,-30458.99,-30384.26,304,True,True
2,91196,15244.65,-30463.3,-30388.57,334,True,True
2,91217,15240.91,-30455.81,-30381.08,332,True,True
2,91330,15242.5,-30458.99,-30384.26,304,True,True
2,91675,15242.5,-30458.99,-30384.26,304,True,True
2,91896,15242.5,-30459.0,-30384.27,304,True,True
2,92016,15243.6,-30461.21,-30386.48,312,True,True
