MODEL,LOG_LOSS,ACCURACY,BRIER_SCORE,N_STATES,STATE_LAG,EXOG_LAG,N_KNOTS,SIGNIFICANCE_LEVEL,SELECTED_TERM_COUNT,SELECTED_TERMS,MAX_SELECTED_P_VALUE,ALL_TERMS_SIGNIFICANT,TERM_P_VALUES,INFERENCE_METHOD,SOURCE_MODEL,LOSS_FUNCTION,REGULARIZATION_C,SMOOTHING_LAMBDA,STATE_PENALTY_WEIGHT,MARKET_PENALTY_WEIGHT,DURATION_PENALTY_WEIGHT,MARKET_TO_STATE_PENALTY_RATIO,DURATION_TO_STATE_PENALTY_RATIO,DURATION_TO_MARKET_PENALTY_RATIO,TRAIN_ROWS,SPLIT,SPLIT_START,SPLIT_END,EVAL_ROWS
group_weighted_multinomial_logistic_gam,0.1886678476691016,0.9343915343915344,0.09934830384347959,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.17965727445534624,0.938150289017341,0.09324870194252266,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.1916066782823216,0.9343915343915344,0.1014581771491815,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,2.0,0.5,2.0,4.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.18287843819824237,0.938150289017341,0.09482357459549554,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,2.0,0.5,2.0,4.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.19502168499360104,0.9343915343915344,0.10335643396963055,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,4.0,0.5,4.0,8.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.18652571847473137,0.938150289017341,0.09628670494816946,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,4.0,0.5,4.0,8.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.1971680722027843,0.9343915343915344,0.10477248882738062,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,8.0,0.5,8.0,16.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.1889514191344373,0.938150289017341,0.09742720082383527,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,0.5,8.0,0.5,8.0,16.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.1888610822963857,0.9343915343915344,0.09944903439478453,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.1799748814487793,0.938150289017341,0.09337172557869827,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.19182788135110537,0.9343915343915344,0.10157519707449979,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.18319933477346523,0.938150289017341,0.09495144494586365,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.1952705992122582,0.9343915343915344,0.10351223613910232,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.18688317993109366,0.938150289017341,0.0964524064979682,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.19746668182514027,0.9343915343915344,0.10493539194951262,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,8.0,1.0,8.0,8.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.18939116265040792,0.938150289017341,0.09761598345588922,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,1.0,1.0,1.0,1.0,8.0,1.0,8.0,8.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.1841593329712388,0.9481481481481482,0.09382351355185965,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,0.5,1.0,0.5,1.0,2.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.1751320320629852,0.9520231213872833,0.08939698148473332,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,0.5,1.0,0.5,1.0,2.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.1846533058938295,0.9428571428571428,0.09523561338220568,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,0.5,2.0,0.5,2.0,4.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.1749071969439226,0.945664739884393,0.09026563831576968,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,0.5,2.0,0.5,2.0,4.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.18585380550971578,0.9343915343915344,0.09676441232176534,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,0.5,4.0,0.5,4.0,8.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.17617760113491407,0.9375722543352601,0.09132044816447211,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,0.5,4.0,0.5,4.0,8.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.18836401417494777,0.9343915343915344,0.09877710346748196,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,0.5,8.0,0.5,8.0,16.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.1786697695840747,0.938150289017341,0.09268980426107089,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,0.5,8.0,0.5,8.0,16.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.18412683467054972,0.9492063492063492,0.09385565774865338,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.17527228666277714,0.9520231213872833,0.08945683314154088,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.18460008865997293,0.9428571428571428,0.09524292409180754,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,1.0,2.0,1.0,2.0,2.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.17469424584089152,0.945664739884393,0.09021466053400798,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,1.0,2.0,1.0,2.0,2.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.18708639163533766,0.9343915343915344,0.09719747101785417,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,1.0,4.0,1.0,4.0,4.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.17768217933434338,0.938150289017341,0.09179401246106184,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,1.0,4.0,1.0,4.0,4.0,2318,prediction,2017-01-03,2023-12-05,1730
group_weighted_multinomial_logistic_gam,0.18832834517165728,0.9343915343915344,0.09881341733124314,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,1.0,8.0,1.0,8.0,8.0,2318,validation,2009-06-02,2016-12-30,1890
group_weighted_multinomial_logistic_gam,0.17885679052822634,0.938150289017341,0.09277588640125639,2,0,0,4,0.05,2,LT11TRUU_LAG_0|DURATION_STATE_0,0.00953023805415049,True,"{""DBLCIX_LAG_0"": 0.37078376277403174, ""DURATION_STATE_0"": 5.424159019877753e-63, ""DURATION_STATE_1"": 0.12961186694828863, ""IBOXIG_LAG_0"": 0.29613090983149254, ""JPEICORE_LAG_0"": 0.12907029116621885, ""LBUTTRUU_LAG_0"": 0.665284992442226, ""LT11TRUU_LAG_0"": 0.00953023805415049, ""SPXT_LAG_0"": 0.3664500535094099, ""STATE_LAG_0"": 0.3738728778970263}",wald,multinomial_logistic_gam,multinomial_nll_plus_group_weighted_l2,10.0,0.1,1.0,1.0,8.0,1.0,8.0,8.0,2318,prediction,2017-01-03,2023-12-05,1730
