DATE,HARD_STATE,POSTERIOR_STATE_0,POSTERIOR_STATE_1,POSTERIOR_STATE_2,POSTERIOR_STATE_3,MAX_POSTERIOR,POSTERIOR_ENTROPY,NORMALIZED_POSTERIOR_ENTROPY
2019-07-25,0,0.9926252101068503,1.5434064711356227e-07,0.0073746288814930845,6.671009469904285e-09,0.9926252101068503,0.043557362260193876,0.0314199952634929
2019-07-26,0,0.9934671089958553,1.476739010402282e-07,0.0065327342515745955,9.078669121045138e-09,0.9934671089958553,0.039379722596598256,0.028406465250847678
2019-07-29,0,0.9963820770593579,5.852135647180655e-08,0.0036178609094026084,3.5098829585228414e-09,0.9963820770593579,0.02395156545198041,0.01727740234954978
2019-07-30,0,0.9938468642584484,5.580575604312257e-08,0.006153076140254382,3.795541151998286e-09,0.9938468642584484,0.03745927119739866,0.027021152395900916
2019-07-31,0,0.9753520996970053,6.89126902304605e-07,0.0246471592585605,5.191753194831485e-08,0.9753520996970053,0.11562300038171901,0.08340436463170436
2019-08-01,2,0.13951125925215108,0.00741333584006463,0.8523938792808411,0.0006815256269431982,0.8523938792808411,0.4522433030448792,0.32622458528904597
2019-08-02,2,0.038060296955824094,0.003254500215312266,0.9585557369235801,0.00012946590528353352,0.9585557369235801,0.18477644176993524,0.13328802810729695
2019-08-05,2,1.2112017908534842e-05,0.007918134106831043,0.9915434834739181,0.0005262704013423541,0.9915434834739181,0.05084364540261169,0.036675937541532415
2019-08-06,2,0.29353906169727506,0.0005325425064394068,0.705914453370166,1.3942426119550549e-05,0.705914453370166,0.6098166450616839,0.43988972484101824
2019-08-07,2,0.003141769981798055,0.0014098486027672944,0.9952403896683532,0.0002079917470815443,0.9952403896683532,0.033872175837153545,0.024433610052190198
2019-08-08,2,0.032170324563538355,0.000717664905511785,0.9670770885212664,3.492200968350273e-05,0.9670770885212664,0.1484889324382547,0.1071121232277832
2019-08-09,2,0.2077373752239783,0.00024029073862880676,0.7920094866018437,1.2847435549212347e-05,0.7920094866018437,0.5132847366869554,0.370256672091134
2019-08-12,2,6.47244388198597e-11,0.0039521713326774194,0.9779008488637668,0.018146979738831392,0.9779008488637668,0.11647824779232024,0.08402129523070814
2019-08-13,2,0.09314144333642468,0.0015334870742944127,0.9051134910177427,0.00021157857153808663,0.9051134910177427,0.32304658914521356,0.23302885606794702
2019-08-14,2,2.668043678166975e-06,0.025192813966144798,0.9723708203494602,0.002433697640716815,0.9723708203494602,0.13466469801509104,0.09714004600459084
2019-08-15,2,0.3964224742039169,0.0013133488763180645,0.6022486727213275,1.5504198437551248e-05,0.6022486727213275,0.6810768905398824,0.4912931262229819
2019-08-16,0,0.684980019955726,0.00010414537629792046,0.3149121130225399,3.7216454360453367e-06,0.684980019955726,0.624043273124042,0.45015206771808614
2019-08-19,2,0.019309731383253512,0.0008795807995949564,0.9797690004639021,4.1687353249281066e-05,0.9797690004639021,0.10285250724496507,0.07419240107265365
2019-08-20,2,0.21243474572633908,0.00028768735884190423,0.7872599465483621,1.7620366456966833e-05,0.7872599465483621,0.5199356282509523,0.3750542762295683
2019-08-21,2,0.4316707360922141,0.00014535332076808378,0.5681770361124724,6.874474545340319e-06,0.5681770361124724,0.6852124238394118,0.494276282914313
2019-08-22,2,0.5308455457695236,0.00016897084530829258,0.46897860437406913,6.879011099092481e-06,0.5308455457695236,0.6928352213432647,0.4997749689925677
2019-08-23,2,0.03267241120044164,0.000623264872406796,0.9666505853925177,5.373853463392071e-05,0.9666505853925177,0.14969503611094354,0.10798214312147628
2019-08-26,2,0.4570064796139975,0.00011226235021706325,0.542875169722094,6.088313691257863e-06,0.542875169722094,0.6905858964489712,0.49815242405739496
2019-08-27,2,0.5863497311412377,0.00014554947084301892,0.41349015063091166,1.4568757007760315e-05,0.5863497311412377,0.6796265226195842,0.49024690691994255
