N_STATES,EVENT_ID,TRANSITION_DATE,FROM_STATE,TO_STATE,RELATIVE_DAY,DESTINATION_POSTERIOR,SOURCE_POSTERIOR,MAX_POSTERIOR,NORMALIZED_POSTERIOR_ENTROPY,ROLLING_MEAN_Z_W5_SPXT,ROLLING_STD_RATIO_W5_SPXT,ROLLING_MEAN_Z_W5_LT11TRUU,ROLLING_STD_RATIO_W5_LT11TRUU,ROLLING_MEAN_Z_W20_SPXT,ROLLING_STD_RATIO_W20_SPXT,ROLLING_MEAN_Z_W20_LT11TRUU,ROLLING_STD_RATIO_W20_LT11TRUU
2,2,2000-03-14,0,1,0,0.04207829363671773,0.9579217063632822,0.9579217063632822,0.2517412616451103,0.0483304775907182,1.0406177530482,0.07196236166112693,0.5276511910347719,-0.06565120939011725,1.004917982270529,0.0783247571348517,0.6778997431274063
2,2,2000-03-14,0,1,1,0.15243723169278087,0.847562768307219,0.847562768307219,0.6159060196379966,0.2684811533015606,1.2298412265609964,0.24348193964028955,0.5284261877881862,-0.012113299501628172,1.0663348749128627,0.13293531828432234,0.6728193260359523
2,2,2000-03-14,0,1,2,0.9991039927627572,0.0008960072372428269,0.9991039927627572,0.010363444164209125,0.566619299051922,1.6629002362194993,0.3211561843820124,0.5163644858329506,0.18599440614437707,1.2691977653772726,0.16242767230315053,0.6707462517653535
2,2,2000-03-14,0,1,3,0.7860710963360923,0.21392890366390768,0.7860710963360923,0.7489258810884344,0.6899483214399985,1.6146135738192937,0.5608064138923108,0.2598565092194799,0.1987946751535468,1.2689414844798566,0.16070452352901676,0.6695110662335196
2,2,2000-03-14,0,1,4,0.3851118516449167,0.6148881483550833,0.6148881483550833,0.9615724939945142,0.728593275287846,1.586343861528468,0.5515279204931288,0.2727777870551891,0.28773387399110195,1.1592362193467078,0.11557128063728192,0.6366649317874018
2,2,2000-03-14,0,1,5,0.6928972157338971,0.30710278426610294,0.6928972157338971,0.8898007647296564,1.3294734782578068,1.265065034367011,0.41367601856242625,0.17458870593456627,0.36000133281126445,1.2034284338860208,0.05877364604371842,0.5629863526602435
2,2,2000-03-14,0,1,6,0.28065822701073806,0.7193417729892619,0.7193417729892619,0.8563461414685718,1.0575636766352265,1.3050061803798714,0.28510261003090553,0.22703659221880074,0.35361863736527516,1.2032586980328874,0.10728691153086953,0.5065483179900568
2,2,2000-03-14,0,1,7,0.2656200240407424,0.7343799759592575,0.7343799759592575,0.8351091943912986,0.6526984922797988,0.7564632365655083,0.3431594687286438,0.2789860337011352,0.43376855067064835,1.2062056245464068,0.12292780040377616,0.5191787889713564
2,2,2000-03-14,0,1,8,0.1643850113341574,0.8356149886658426,0.8356149886658426,0.6446974444477036,0.5963354548988227,0.7907382860453273,-0.06933583781784325,0.7253813904984071,0.48580670151991595,1.163739946103225,0.09416447086631223,0.5847692451254681
2,2,2000-03-14,0,1,9,0.03696783857344998,0.96303216142655,0.96303216142655,0.22821278384058225,0.6380496830594956,0.7429888956676319,-0.08153042914248232,0.7218923418984126,0.4389305120149457,1.1697640745196198,0.13074824484022946,0.5606767434279248
2,2,2000-03-14,0,1,10,0.01647433783869629,0.9835256621613037,0.9835256621613037,0.12115856092381803,0.13761845760018526,0.6495342465801485,-0.14780538199378163,0.6989166360112556,0.3546301027638199,1.1902669920494937,0.08190360458882187,0.529488761618598
2,3,2000-03-17,1,0,-10,0.9762111151117153,0.023788884888284702,0.9762111151117153,0.162215592857752,0.7849563126688223,0.4026034956928373,0.16474729565294596,0.574953150051342,-0.026204058846872203,0.8916112558373265,0.0479708287289566,0.9344934648981309
2,3,2000-03-17,1,0,-9,0.9823080491212695,0.017691950878730458,0.9823080491212695,0.12827761481369218,0.45375371182120505,0.7767659867503839,0.1891364783022241,0.5423624686049515,-0.06899950864047227,0.910573596335525,0.04618140500197151,0.9355226868052712
2,3,2000-03-17,1,0,-8,0.8637934269998371,0.13620657300016295,0.8637934269998371,0.5742172924469584,-0.09690200239343069,1.1254590617088684,-0.010218579874484268,0.39067564118595466,-0.15919431969691059,0.9852156023139755,0.10165354053850903,0.8941321282088435
2,3,2000-03-17,1,0,-7,0.9581180746141812,0.04188192538581871,0.9581180746141812,0.25085519329319733,-0.11462008592655934,1.1138463893950894,0.0022411112615600137,0.38112336945492464,-0.17318044469058103,0.9725015644021586,0.004892109375612036,0.821294169177557
2,3,2000-03-17,1,0,-6,0.8236190978865113,0.1763809021134887,0.8236190978865113,0.6720954593880459,0.2121181159205845,1.3541426479633913,-0.05316474932212621,0.35539751747538784,-0.012322568204775352,1.014167356744094,0.07368551043526073,0.7585728268208504
2,3,2000-03-17,1,0,-5,0.9482329728910718,0.05176702710892818,0.9482329728910718,0.2938562628322207,-0.12801328292797942,1.2258357045854857,-0.2795599882621647,0.2332522838531583,-0.04148067417661697,1.014258604999566,0.11166105841905524,0.7042649137586993
2,3,2000-03-17,1,0,-4,0.9828121967567347,0.017187803243265267,0.9828121967567347,0.12534542454244313,-0.0646746221087637,1.1933634805907203,-0.13614099029195295,0.2664272888116796,0.0037562438203669777,0.9690218250481556,0.08872992473250567,0.693185224791603
2,3,2000-03-17,1,0,-3,0.9579217063632822,0.04207829363671773,0.9579217063632822,0.2517412616451103,0.0483304775907182,1.0406177530482,0.07196236166112693,0.5276511910347719,-0.06565120939011725,1.004917982270529,0.0783247571348517,0.6778997431274063
2,3,2000-03-17,1,0,-2,0.847562768307219,0.15243723169278087,0.847562768307219,0.6159060196379966,0.2684811533015606,1.2298412265609964,0.24348193964028955,0.5284261877881862,-0.012113299501628172,1.0663348749128627,0.13293531828432234,0.6728193260359523
2,3,2000-03-17,1,0,-1,0.0008960072372428269,0.9991039927627572,0.9991039927627572,0.010363444164209125,0.566619299051922,1.6629002362194993,0.3211561843820124,0.5163644858329506,0.18599440614437707,1.2691977653772726,0.16242767230315053,0.6707462517653535
2,3,2000-03-17,1,0,0,0.21392890366390768,0.7860710963360923,0.7860710963360923,0.7489258810884344,0.6899483214399985,1.6146135738192937,0.5608064138923108,0.2598565092194799,0.1987946751535468,1.2689414844798566,0.16070452352901676,0.6695110662335196
2,3,2000-03-17,1,0,1,0.6148881483550833,0.3851118516449167,0.6148881483550833,0.9615724939945142,0.728593275287846,1.586343861528468,0.5515279204931288,0.2727777870551891,0.28773387399110195,1.1592362193467078,0.11557128063728192,0.6366649317874018
2,3,2000-03-17,1,0,2,0.30710278426610294,0.6928972157338971,0.6928972157338971,0.8898007647296564,1.3294734782578068,1.265065034367011,0.41367601856242625,0.17458870593456627,0.36000133281126445,1.2034284338860208,0.05877364604371842,0.5629863526602435
2,3,2000-03-17,1,0,3,0.7193417729892619,0.28065822701073806,0.7193417729892619,0.8563461414685718,1.0575636766352265,1.3050061803798714,0.28510261003090553,0.22703659221880074,0.35361863736527516,1.2032586980328874,0.10728691153086953,0.5065483179900568
2,3,2000-03-17,1,0,4,0.7343799759592575,0.2656200240407424,0.7343799759592575,0.8351091943912986,0.6526984922797988,0.7564632365655083,0.3431594687286438,0.2789860337011352,0.43376855067064835,1.2062056245464068,0.12292780040377616,0.5191787889713564
2,3,2000-03-17,1,0,5,0.8356149886658426,0.1643850113341574,0.8356149886658426,0.6446974444477036,0.5963354548988227,0.7907382860453273,-0.06933583781784325,0.7253813904984071,0.48580670151991595,1.163739946103225,0.09416447086631223,0.5847692451254681
2,3,2000-03-17,1,0,6,0.96303216142655,0.03696783857344998,0.96303216142655,0.22821278384058225,0.6380496830594956,0.7429888956676319,-0.08153042914248232,0.7218923418984126,0.4389305120149457,1.1697640745196198,0.13074824484022946,0.5606767434279248
