N_STATES,EVENT_ID,TRANSITION_DATE,FROM_STATE,TO_STATE,RELATIVE_DAY,DESTINATION_POSTERIOR,SOURCE_POSTERIOR,MAX_POSTERIOR,NORMALIZED_POSTERIOR_ENTROPY,ROLLING_MEAN_Z_W5_SPXT,ROLLING_STD_RATIO_W5_SPXT,ROLLING_MEAN_Z_W5_DBLCIX,ROLLING_STD_RATIO_W5_DBLCIX,ROLLING_MEAN_Z_W5_IBOXIG,ROLLING_STD_RATIO_W5_IBOXIG,ROLLING_MEAN_Z_W5_JPEICORE,ROLLING_STD_RATIO_W5_JPEICORE,ROLLING_MEAN_Z_W5_LT11TRUU,ROLLING_STD_RATIO_W5_LT11TRUU,ROLLING_MEAN_Z_W5_LBUTTRUU,ROLLING_STD_RATIO_W5_LBUTTRUU,ROLLING_MEAN_Z_W20_SPXT,ROLLING_STD_RATIO_W20_SPXT,ROLLING_MEAN_Z_W20_DBLCIX,ROLLING_STD_RATIO_W20_DBLCIX,ROLLING_MEAN_Z_W20_IBOXIG,ROLLING_STD_RATIO_W20_IBOXIG,ROLLING_MEAN_Z_W20_JPEICORE,ROLLING_STD_RATIO_W20_JPEICORE,ROLLING_MEAN_Z_W20_LT11TRUU,ROLLING_STD_RATIO_W20_LT11TRUU,ROLLING_MEAN_Z_W20_LBUTTRUU,ROLLING_STD_RATIO_W20_LBUTTRUU
4,127,2009-09-30,0,2,-9,0.9913830166801337,0.004894692369060448,0.9913830166801337,0.04083036755015716,0.2962441345857544,0.448457270058644,0.29351409226399017,0.9152339237446474,0.3857471817351522,0.53872538940318,0.9368683196680179,0.6209793943035726,-0.05342984913353153,1.00376276006028,-0.0038970819171268876,0.2780045242929833,0.24779842980718003,0.6254189800733048,-0.09053296867812496,0.8735559546000919,0.30640950143447654,0.6840283239966435,0.4133505824095506,0.555769846922775,0.08488597746713042,1.413005425526815,0.11604767309477733,0.6091029136160265
4,127,2009-09-30,0,2,-8,0.9890589688590671,0.009795424286597753,0.9890589688590671,0.0462249619455897,0.3492588727163754,0.41631591320986583,0.31254412610700555,0.8917333677903015,0.20130402753187182,0.5537457390979598,0.671370038629795,0.8065336117854904,-0.29228477920961426,1.1046128603854857,-0.23555004224054749,0.53118761599734,0.21888447065567682,0.613802142819765,-0.08064334479120355,0.8646983180351769,0.2739963294825766,0.6924180147561859,0.38951182830224546,0.5777060803854384,-0.0217504216706102,1.4265474521862247,-0.002738817115509995,0.61101990553037
4,127,2009-09-30,0,2,-7,0.5206222498190021,0.47909900717206305,0.5206222498190021,0.5011200493290919,0.21323421567070286,0.4688016295063165,0.04192805429215585,1.2083563650187485,0.13295156450359735,0.5934377649522197,0.5131928937295581,0.9167140348139635,-0.14913088105080777,1.0535836293883483,-0.2751884376736661,0.5490570344402976,0.14201310036627618,0.5671045901933006,-0.1932127378980174,0.9232808092343826,0.28877890581210414,0.6758656229613771,0.3382818782990954,0.5998873833025404,0.09118209798800381,1.3100472212166974,0.031365646487660256,0.5552662822669157
4,127,2009-09-30,0,2,-6,0.24100278625230595,0.7588948615887876,0.7588948615887876,0.39910336223250914,0.2612265049257914,0.4799380196819126,-0.054271014426079754,1.0853703109555908,0.2327678597194903,0.5736734194016404,0.3236046845938131,0.8272822681648927,0.2068981656663722,1.0194366283690732,-0.12178269950393424,0.6886594947851729,0.16684631980640924,0.5699230818175571,-0.14994563339273623,0.9671536701535712,0.2604343328499824,0.6620658395384683,0.33800142236842123,0.5998778335268252,0.05446577410838401,1.278447626654486,0.03689957831760864,0.5617930120296263
4,127,2009-09-30,0,2,-5,0.056110599582985525,0.9438718851298994,0.9438718851298994,0.15605643628023289,-0.09229809092419254,0.39741306456178394,-0.4678371042427935,1.0293406979006834,0.27942112813561415,0.5715519049801162,-0.015560020901494147,0.3068223771520854,0.2959717022985185,1.007390096563495,-0.1542141139492131,0.6634961289401026,0.12331842955179399,0.6001850850080289,-0.13548580452776776,0.9497496735231081,0.23222537985418654,0.6455650574213526,0.34931314490561316,0.5945649487932789,0.016092576407481712,1.2577032761296651,0.07525101286004161,0.5525626046018259
4,127,2009-09-30,0,2,-4,0.03664129810132886,0.963348994854282,0.963348994854282,0.11342632879205544,-0.1829811956213076,0.4577440880971502,-0.7998887183854885,1.0643225196260306,0.07327877932018315,0.2882881123887364,-0.17672869572892236,0.3795280697494053,0.0027713108843703147,0.6964517665836881,-0.1542141139492131,0.6634961289401026,0.08969592457947903,0.6232208391765778,-0.2047131717362177,1.0002953532951417,0.20808502584816901,0.6352743231155596,0.3297747150686453,0.6202356583611763,0.001777186591601057,1.2525245442017952,0.054273550341865186,0.5503080885223032
4,127,2009-09-30,0,2,-3,0.6369442580475105,0.36268289294869044,0.6369442580475105,0.47478841640600045,-0.3051941182592658,0.4211161626646155,-0.7813082129009693,1.065577408875047,0.19696418860944176,0.2715077854513226,-0.18308569682420375,0.3827711932745113,0.5851955965415888,0.6506034397875017,0.16546697129710725,0.46697098822984606,0.05830561910740075,0.6321236331144345,-0.26142866629985034,0.9930112105243889,0.231276040089905,0.6336210546070813,0.3176216247394309,0.6317370119052165,0.12034307724257554,1.2944494583579647,0.10485111334581201,0.5384164964659818
4,127,2009-09-30,0,2,-2,0.7720102284503678,0.22749031709609105,0.7720102284503678,0.38991533405296636,-0.008869634602846687,0.7572220426317607,-0.32293913002077823,1.0526724375214978,0.38249230254332967,0.11545266478748156,-0.09558344645385987,0.37228400043547305,0.8163626320869207,0.5020577504781922,0.3739546355881858,0.2712947746064049,0.1269457537396786,0.6815542473993919,-0.23674206727908817,1.0069887556677692,0.24944911557758115,0.6384415752227884,0.31247993267707097,0.6336018263743604,0.14744953295875696,1.304948165202283,0.15375562719186747,0.5223853203516905
4,127,2009-09-30,0,2,-1,0.16912522633095728,0.8308432188905019,0.8308432188905019,0.32810876805610056,-0.1315010946470992,0.7188572160946217,-0.5766229669989291,0.7635023870864255,0.39117198038818995,0.11176401846389608,-0.06118085229116057,0.41759376385007296,0.7233125982836965,0.5348861550502567,0.24371419345079595,0.20968222788571111,0.1473843304137207,0.6667771599814557,-0.1606968533001091,0.9597700329419897,0.24266811726128407,0.6365055652012988,0.3581007640667374,0.6143198150033902,0.14493108475040758,1.3044978601781938,0.15941825511088442,0.5211240599414748
4,127,2009-09-30,0,2,0,0.7627172001622583,0.23607283850355712,0.7627172001622583,0.40100945607402605,-0.03565602860568685,0.6671662176260236,0.13752775186572963,1.3422256041710112,0.1899119503604928,0.43865594132872726,0.09063929151379505,0.5819640696258674,0.549407122001887,0.7358109715889096,0.3008552569972397,0.2531535490793878,0.21396665613171786,0.550341247504137,0.03364924035651329,1.0633443765407078,0.21093304514101377,0.6642723404750993,0.4112939055846067,0.6159406780021812,0.13114589455733733,1.3101145292837508,0.1622495690703929,0.5233038563313681
4,127,2009-09-30,0,2,1,0.9958205618058303,6.049155859471007e-06,0.9958205618058303,0.020401626261872044,-0.26822331403659583,0.9729653584077023,0.37038344156687936,1.1051018343761703,0.12481436652404088,0.44868496213692544,0.15346141998481114,0.5108075675405979,0.8455236113414925,0.8695947044561319,0.518609039701255,0.29220712717873365,0.13360747412319746,0.7020111707021937,0.021998963732147526,1.0668590237200708,0.1786554931554397,0.6616311343260476,0.38109815038202005,0.6368619706582238,0.12776587196192107,1.3057089424032766,0.18232615896508936,0.5469388618098203
4,127,2009-09-30,0,2,2,0.8890928544546466,0.11006752773819535,0.8890928544546466,0.25494994124417625,-0.24548278162793463,0.9705265284691066,0.2933642494778247,1.185571274983381,-0.0482367105078604,0.4729279604633689,0.23834608166886265,0.444342907684939,0.2970321015441392,1.0126623337758343,0.24268462473824748,0.6509439534099596,0.0880915311886839,0.699406889728761,-0.02827329102636967,1.092535739689234,0.14841224066475475,0.6760999599577947,0.3500610273874109,0.6378862370775148,0.12359054993228917,1.3093153599247978,0.13651035125667949,0.5968897833940093
4,127,2009-09-30,0,2,3,0.9583640506178149,0.04141169525411909,0.9583640506178149,0.1259331027013115,-0.2880340846011962,0.9064881463461296,0.22713373799268433,1.1778281236951589,-0.15022292518496835,0.36731295255494734,0.5621791962873146,0.6961874087920671,0.06666036543302276,0.9778076364683889,0.14796430318378218,0.6491436856140769,0.09395105487680519,0.7068211189221393,0.007726438349885944,1.088677126751497,0.19940534800330872,0.6289808408623868,0.41222875868685394,0.6984133801862579,0.23711954416656492,1.166314250270076,0.13882688085991368,0.596152110436683
4,127,2009-09-30,0,2,4,0.8413786966156435,0.15820259502222986,0.8413786966156435,0.3176510342550407,-0.06704633407776509,1.0391803294177002,0.4791693043230151,1.225658155721736,-0.23050994524992569,0.2805958421882185,0.6313583258536122,0.706441811469861,-0.15787917482717934,1.0142039729181949,0.12737292893281146,0.6520600943010101,0.11023913560509471,0.72263887680686,-0.006471165639292897,1.0708917408887082,0.21201800487162129,0.6214557772642948,0.3947470056748301,0.6820775043062209,0.2399030921863195,1.1638420739456503,0.12183899710286286,0.5951941730604772
4,127,2009-09-30,0,2,5,0.9192489698739438,0.08019656952344265,0.9192489698739438,0.20490318876593952,0.023218233213055616,1.0417704041736184,-0.09038312589195939,0.7681721671269567,-0.02057023737736833,0.2736089042082915,0.4458834703677551,0.7238022732344247,0.21856255736820077,1.146046935779905,0.2184897599933569,0.7368278088062432,0.09426495793152598,0.7161752656599134,-0.028460594509076502,1.0748140608294134,0.2509409352071665,0.6068396281258015,0.3802567825899975,0.6870433572338533,0.3322903764610307,1.1748851138038217,0.16572436347524416,0.6284856610620154
4,127,2009-09-30,0,2,6,0.8996446345674393,5.7785243139115034e-09,0.8996446345674393,0.24738096219678404,0.49100354098140464,0.49389207078921105,0.3922604883470388,1.101520748641766,0.08141597729973965,0.32499660409079684,0.703155044106202,0.6199945774103633,-0.574085878733339,1.1484280490019627,-0.13465230841079096,0.6983197319808065,0.08401079147731375,0.7083915258958426,0.06406732594810494,1.1625015875938178,0.16631407621977906,0.43186005725845167,0.4041890220075275,0.6979312739579467,0.055194798589748253,1.0727101209888859,0.05646138385603081,0.5892116111455197
4,127,2009-09-30,0,2,7,0.7954165738802794,0.00010129521841468933,0.7954165738802794,0.3688077426615815,0.6323296718401393,0.31472312289974097,0.584958311355841,0.8962233453826035,-0.26251625730284794,0.974905295281922,0.6642651550527159,0.6651888110171083,-0.9449605148892101,1.489530330554121,-0.18561595968194353,0.7604732814117114,0.10772791116732845,0.7107103413447876,0.10238961850992542,1.1438826178526844,0.02187881208265141,0.6525138026697455,0.34772389463179276,0.6956282325489715,-0.08875439900327386,1.2515184141801792,-0.003253601471784273,0.647773057932338
4,127,2009-09-30,0,2,8,0.3113647152908854,1.0312340881594857e-09,0.6693001135049471,0.5109519806340553,0.4491498003519669,0.29013294228327946,1.0022704708266919,1.098142668418463,-0.3867441464574103,0.9627322783449684,0.31126462364414925,0.49257075509867193,-0.5809784738298742,1.8053436518465091,0.23135936890021352,1.185032470018686,0.09137007420465652,0.706383534225118,0.23709828327268836,1.2347835707225003,-0.005380801148862829,0.6639406173663152,0.3227633168017908,0.7026721278330842,0.03822841065981562,1.2847466517495443,0.11952246749962865,0.7801606915759932
4,127,2009-09-30,0,2,9,0.03582483412984201,9.704640192230108e-12,0.9628095726024825,0.11885120999993556,0.502164538482588,0.38663383230916526,0.8336973363905311,1.117636349943371,-0.3932539048410555,0.9604810917513268,0.1788894243659367,0.404748167502954,-0.9499974113059088,1.9855207813211757,0.00279511471443854,1.312155535381065,0.14121090367087863,0.7481496941341174,0.17049316482213428,1.189131586008856,4.399750417482876e-05,0.662915944476434,0.26816789563055066,0.6657858860552686,-0.044416455545754616,1.3947915888133005,0.06302488439852771,0.8276055548274789
4,127,2009-09-30,0,2,10,0.5379856273857995,0.043691989290690694,0.5379856273857995,0.6068216052455991,0.5148601731401841,0.37856481533428676,1.0786902917710843,0.9330736884542337,-0.7290489414640866,0.9205830568515827,0.01809469077940735,0.567624574372159,-1.3964254937122609,1.6389469473603164,-0.242242238872113,1.2042823025066525,0.1025310717058399,0.7185062094007971,0.16449945337551525,1.1856552876241442,-0.0700715250863369,0.7190034330439604,0.13476435793986613,0.5945294129271045,-0.08312102801091341,1.4067167475977003,0.0307221660423174,0.8237815952461864
4,128,2009-10-13,2,1,-10,0.00045745562762095017,0.7720102284503678,0.7720102284503678,0.38991533405296636,-0.008869634602846687,0.7572220426317607,-0.32293913002077823,1.0526724375214978,0.38249230254332967,0.11545266478748156,-0.09558344645385987,0.37228400043547305,0.8163626320869207,0.5020577504781922,0.3739546355881858,0.2712947746064049,0.1269457537396786,0.6815542473993919,-0.23674206727908817,1.0069887556677692,0.24944911557758115,0.6384415752227884,0.31247993267707097,0.6336018263743604,0.14744953295875696,1.304948165202283,0.15375562719186747,0.5223853203516905
4,128,2009-10-13,2,1,-9,3.000972079289303e-05,0.16912522633095728,0.8308432188905019,0.32810876805610056,-0.1315010946470992,0.7188572160946217,-0.5766229669989291,0.7635023870864255,0.39117198038818995,0.11176401846389608,-0.06118085229116057,0.41759376385007296,0.7233125982836965,0.5348861550502567,0.24371419345079595,0.20968222788571111,0.1473843304137207,0.6667771599814557,-0.1606968533001091,0.9597700329419897,0.24266811726128407,0.6365055652012988,0.3581007640667374,0.6143198150033902,0.14493108475040758,1.3044978601781938,0.15941825511088442,0.5211240599414748
4,128,2009-10-13,2,1,-8,0.0010878779528038398,0.7627172001622583,0.7627172001622583,0.40100945607402605,-0.03565602860568685,0.6671662176260236,0.13752775186572963,1.3422256041710112,0.1899119503604928,0.43865594132872726,0.09063929151379505,0.5819640696258674,0.549407122001887,0.7358109715889096,0.3008552569972397,0.2531535490793878,0.21396665613171786,0.550341247504137,0.03364924035651329,1.0633443765407078,0.21093304514101377,0.6642723404750993,0.4112939055846067,0.6159406780021812,0.13114589455733733,1.3101145292837508,0.1622495690703929,0.5233038563313681
4,128,2009-10-13,2,1,-7,0.0038355113228425064,0.9958205618058303,0.9958205618058303,0.020401626261872044,-0.26822331403659583,0.9729653584077023,0.37038344156687936,1.1051018343761703,0.12481436652404088,0.44868496213692544,0.15346141998481114,0.5108075675405979,0.8455236113414925,0.8695947044561319,0.518609039701255,0.29220712717873365,0.13360747412319746,0.7020111707021937,0.021998963732147526,1.0668590237200708,0.1786554931554397,0.6616311343260476,0.38109815038202005,0.6368619706582238,0.12776587196192107,1.3057089424032766,0.18232615896508936,0.5469388618098203
4,128,2009-10-13,2,1,-6,0.0008204999196958595,0.8890928544546466,0.8890928544546466,0.25494994124417625,-0.24548278162793463,0.9705265284691066,0.2933642494778247,1.185571274983381,-0.0482367105078604,0.4729279604633689,0.23834608166886265,0.444342907684939,0.2970321015441392,1.0126623337758343,0.24268462473824748,0.6509439534099596,0.0880915311886839,0.699406889728761,-0.02827329102636967,1.092535739689234,0.14841224066475475,0.6760999599577947,0.3500610273874109,0.6378862370775148,0.12359054993228917,1.3093153599247978,0.13651035125667949,0.5968897833940093
4,128,2009-10-13,2,1,-5,0.00020024032473538837,0.9583640506178149,0.9583640506178149,0.1259331027013115,-0.2880340846011962,0.9064881463461296,0.22713373799268433,1.1778281236951589,-0.15022292518496835,0.36731295255494734,0.5621791962873146,0.6961874087920671,0.06666036543302276,0.9778076364683889,0.14796430318378218,0.6491436856140769,0.09395105487680519,0.7068211189221393,0.007726438349885944,1.088677126751497,0.19940534800330872,0.6289808408623868,0.41222875868685394,0.6984133801862579,0.23711954416656492,1.166314250270076,0.13882688085991368,0.596152110436683
4,128,2009-10-13,2,1,-4,0.000399758695723681,0.8413786966156435,0.8413786966156435,0.3176510342550407,-0.06704633407776509,1.0391803294177002,0.4791693043230151,1.225658155721736,-0.23050994524992569,0.2805958421882185,0.6313583258536122,0.706441811469861,-0.15787917482717934,1.0142039729181949,0.12737292893281146,0.6520600943010101,0.11023913560509471,0.72263887680686,-0.006471165639292897,1.0708917408887082,0.21201800487162129,0.6214557772642948,0.3947470056748301,0.6820775043062209,0.2399030921863195,1.1638420739456503,0.12183899710286286,0.5951941730604772
4,128,2009-10-13,2,1,-3,0.0005151513647593335,0.9192489698739438,0.9192489698739438,0.20490318876593952,0.023218233213055616,1.0417704041736184,-0.09038312589195939,0.7681721671269567,-0.02057023737736833,0.2736089042082915,0.4458834703677551,0.7238022732344247,0.21856255736820077,1.146046935779905,0.2184897599933569,0.7368278088062432,0.09426495793152598,0.7161752656599134,-0.028460594509076502,1.0748140608294134,0.2509409352071665,0.6068396281258015,0.3802567825899975,0.6870433572338533,0.3322903764610307,1.1748851138038217,0.16572436347524416,0.6284856610620154
4,128,2009-10-13,2,1,-2,0.09626996998630732,0.8996446345674393,0.8996446345674393,0.24738096219678404,0.49100354098140464,0.49389207078921105,0.3922604883470388,1.101520748641766,0.08141597729973965,0.32499660409079684,0.703155044106202,0.6199945774103633,-0.574085878733339,1.1484280490019627,-0.13465230841079096,0.6983197319808065,0.08401079147731375,0.7083915258958426,0.06406732594810494,1.1625015875938178,0.16631407621977906,0.43186005725845167,0.4041890220075275,0.6979312739579467,0.055194798589748253,1.0727101209888859,0.05646138385603081,0.5892116111455197
4,128,2009-10-13,2,1,-1,0.20394757158520607,0.7954165738802794,0.7954165738802794,0.3688077426615815,0.6323296718401393,0.31472312289974097,0.584958311355841,0.8962233453826035,-0.26251625730284794,0.974905295281922,0.6642651550527159,0.6651888110171083,-0.9449605148892101,1.489530330554121,-0.18561595968194353,0.7604732814117114,0.10772791116732845,0.7107103413447876,0.10238961850992542,1.1438826178526844,0.02187881208265141,0.6525138026697455,0.34772389463179276,0.6956282325489715,-0.08875439900327386,1.2515184141801792,-0.003253601471784273,0.647773057932338
4,128,2009-10-13,2,1,0,0.6693001135049471,0.3113647152908854,0.6693001135049471,0.5109519806340553,0.4491498003519669,0.29013294228327946,1.0022704708266919,1.098142668418463,-0.3867441464574103,0.9627322783449684,0.31126462364414925,0.49257075509867193,-0.5809784738298742,1.8053436518465091,0.23135936890021352,1.185032470018686,0.09137007420465652,0.706383534225118,0.23709828327268836,1.2347835707225003,-0.005380801148862829,0.6639406173663152,0.3227633168017908,0.7026721278330842,0.03822841065981562,1.2847466517495443,0.11952246749962865,0.7801606915759932
4,128,2009-10-13,2,1,1,0.9628095726024825,0.03582483412984201,0.9628095726024825,0.11885120999993556,0.502164538482588,0.38663383230916526,0.8336973363905311,1.117636349943371,-0.3932539048410555,0.9604810917513268,0.1788894243659367,0.404748167502954,-0.9499974113059088,1.9855207813211757,0.00279511471443854,1.312155535381065,0.14121090367087863,0.7481496941341174,0.17049316482213428,1.189131586008856,4.399750417482876e-05,0.662915944476434,0.26816789563055066,0.6657858860552686,-0.044416455545754616,1.3947915888133005,0.06302488439852771,0.8276055548274789
4,128,2009-10-13,2,1,2,0.4174311563113871,0.5379856273857995,0.5379856273857995,0.6068216052455991,0.5148601731401841,0.37856481533428676,1.0786902917710843,0.9330736884542337,-0.7290489414640866,0.9205830568515827,0.01809469077940735,0.567624574372159,-1.3964254937122609,1.6389469473603164,-0.242242238872113,1.2042823025066525,0.1025310717058399,0.7185062094007971,0.16449945337551525,1.1856552876241442,-0.0700715250863369,0.7190034330439604,0.13476435793986613,0.5945294129271045,-0.08312102801091341,1.4067167475977003,0.0307221660423174,0.8237815952461864
4,128,2009-10-13,2,1,3,0.11490266141191101,0.8792059454846441,0.8792059454846441,0.28365258722797165,0.2976392592734023,0.5715389107248259,0.7232632029865754,0.8477819081095798,-0.790349166243412,0.8483184893157659,-0.19505181653296874,0.32880387729104854,-0.6703171102734256,1.918878980505851,0.09185280834988692,1.2445948525213333,0.08435957264922571,0.7303099792178875,0.17150460362875125,1.1855845714633213,-0.12771001077486202,0.6512842442245173,0.12120898795728083,0.597067915730817,-0.09902701669522526,1.3871567702139342,0.08039885642278426,0.8449450456088413
4,128,2009-10-13,2,1,4,0.005527780843186615,0.8818550276715525,0.8818550276715525,0.2783767736614403,0.34925887271637557,0.5900269800289772,0.9339421603352346,0.742959066401811,-0.197418673466396,0.6925974518710546,-0.1928081690875753,0.32907169143926623,0.02610009428802764,1.5864345755763416,0.5968562618549438,1.1346755756282685,0.10772791116732842,0.7408187455019022,0.2577391270669827,1.177014271614531,-0.07780186316691556,0.6804974225931267,0.13167934270245016,0.5903628872469697,-0.009158180628863383,1.370056856705918,0.20484797455208853,0.8391533329440105
4,128,2009-10-13,2,1,5,0.0005072834522975321,0.6102147689315547,0.6102147689315547,0.4852309573368974,0.23932304732971912,0.6679355813044705,0.3933093878501971,0.4723218133934308,0.19099691009110037,0.9037828521600326,-0.1520485738295946,0.34863799500943116,-0.04521175497997047,1.521843005974692,0.30445874749115964,0.8810885786827122,0.09789228211941056,0.7465157096704651,0.3249436166621987,1.0974023802997834,0.009130535248012906,0.7494180547416174,0.15645294991200268,0.5776509893632121,0.06420819217752496,1.3944015264896332,0.26443426379083507,0.822171406902947
4,128,2009-10-13,2,1,6,0.005830841076230663,0.993201051819401,0.993201051819401,0.031407713272240095,-0.12592059589650742,0.5102472050898013,0.6892488905270122,0.7474532170729132,0.21595098389507358,0.897831874262951,-0.34687196033792433,0.3627700324080943,0.17535128810915362,1.1737376104589619,0.23547764375040772,0.9979190014886421,0.04442412846530387,0.7563743023456406,0.3563731410604073,1.1310588423682546,-0.00416022145192935,0.746192972524324,0.10054873439761632,0.6089141120643264,-0.052303174935059246,1.423470518204364,0.15233997021211318,0.8979130837982281
4,128,2009-10-13,2,1,7,0.0006854207262129615,0.850265726749918,0.850265726749918,0.3079004906343916,-0.03495846626186276,0.6086073746763768,0.4736251212348922,0.8357766135121073,0.3662179065842167,0.6664589794812911,-0.32368760340219216,0.3360473263995437,0.2715825196492402,1.1005112197823874,0.028019548171877774,1.1574653516075146,0.11686597787142232,0.7512645167842747,0.39986500974493666,1.0881423959611223,-0.048372330474186265,0.7502798930240767,0.057732462314691625,0.6317621894373548,-0.08921832367323299,1.4224672905370954,0.0762805815725901,0.94491626524557
4,128,2009-10-13,2,1,8,0.0004560412315090247,0.8721420001527292,0.8721420001527292,0.27806551024579146,-0.09243760339295723,0.6662142705783674,0.4015507410892982,0.8688981745101821,0.3163097589762703,0.6911870486121857,-0.32219183843859656,0.3369698204432933,-0.19207705049844975,0.9807401112697054,-0.2489344355036784,1.0766756346112902,0.10699547070631325,0.7624728006081442,0.4718644684974479,0.9991367226088701,-0.06695226586084024,0.7472123552650203,0.08484320227986228,0.6119671225153656,-0.14773910704093027,1.4284979577852548,0.05671877603416792,0.9520905965188311
4,128,2009-10-13,2,1,9,0.002185185114369831,0.9950665748134242,0.9950665748134242,0.025179055709276418,-0.38722744989296365,0.5895102628063879,-0.006171480066961976,0.9822951818651325,0.02011575252041411,0.741866950918665,-0.49083933808400293,0.4109976594043752,-0.6233944436547058,1.0188243441018643,-0.6895898444744517,0.7270544968971158,0.08721957825890393,0.7807411578792536,0.4515233102754846,1.0260018503350659,-0.12201397218917247,0.7508711104185207,0.05474093238750037,0.6483234235476373,-0.311305690677937,1.3947937727279451,-0.00891622939080125,0.9673348969607628
4,128,2009-10-13,2,1,10,0.002412387857712999,0.9967424198638479,0.9967424198638479,0.01715093256992067,-0.346629321482409,0.5924047373271215,0.04192805429215583,0.9684177555166382,-0.2966924888169852,0.27635289556490616,-0.7649382676629006,0.3871106479789695,-0.5290189107944555,1.1922849208305812,-0.4913978673088586,1.092900160956042,0.013452360399519959,0.7355919245386114,0.41616041274043225,1.0336761297887256,-0.16066566259206577,0.7328637331963571,-0.010885755390257523,0.7105301542527543,-0.27213719354281907,1.438799242091725,0.048096138066573924,1.024301219905626
4,129,2009-10-16,1,2,-10,0.9958205618058303,0.0038355113228425064,0.9958205618058303,0.020401626261872044,-0.26822331403659583,0.9729653584077023,0.37038344156687936,1.1051018343761703,0.12481436652404088,0.44868496213692544,0.15346141998481114,0.5108075675405979,0.8455236113414925,0.8695947044561319,0.518609039701255,0.29220712717873365,0.13360747412319746,0.7020111707021937,0.021998963732147526,1.0668590237200708,0.1786554931554397,0.6616311343260476,0.38109815038202005,0.6368619706582238,0.12776587196192107,1.3057089424032766,0.18232615896508936,0.5469388618098203
4,129,2009-10-16,1,2,-9,0.8890928544546466,0.0008204999196958595,0.8890928544546466,0.25494994124417625,-0.24548278162793463,0.9705265284691066,0.2933642494778247,1.185571274983381,-0.0482367105078604,0.4729279604633689,0.23834608166886265,0.444342907684939,0.2970321015441392,1.0126623337758343,0.24268462473824748,0.6509439534099596,0.0880915311886839,0.699406889728761,-0.02827329102636967,1.092535739689234,0.14841224066475475,0.6760999599577947,0.3500610273874109,0.6378862370775148,0.12359054993228917,1.3093153599247978,0.13651035125667949,0.5968897833940093
4,129,2009-10-16,1,2,-8,0.9583640506178149,0.00020024032473538837,0.9583640506178149,0.1259331027013115,-0.2880340846011962,0.9064881463461296,0.22713373799268433,1.1778281236951589,-0.15022292518496835,0.36731295255494734,0.5621791962873146,0.6961874087920671,0.06666036543302276,0.9778076364683889,0.14796430318378218,0.6491436856140769,0.09395105487680519,0.7068211189221393,0.007726438349885944,1.088677126751497,0.19940534800330872,0.6289808408623868,0.41222875868685394,0.6984133801862579,0.23711954416656492,1.166314250270076,0.13882688085991368,0.596152110436683
4,129,2009-10-16,1,2,-7,0.8413786966156435,0.000399758695723681,0.8413786966156435,0.3176510342550407,-0.06704633407776509,1.0391803294177002,0.4791693043230151,1.225658155721736,-0.23050994524992569,0.2805958421882185,0.6313583258536122,0.706441811469861,-0.15787917482717934,1.0142039729181949,0.12737292893281146,0.6520600943010101,0.11023913560509471,0.72263887680686,-0.006471165639292897,1.0708917408887082,0.21201800487162129,0.6214557772642948,0.3947470056748301,0.6820775043062209,0.2399030921863195,1.1638420739456503,0.12183899710286286,0.5951941730604772
4,129,2009-10-16,1,2,-6,0.9192489698739438,0.0005151513647593335,0.9192489698739438,0.20490318876593952,0.023218233213055616,1.0417704041736184,-0.09038312589195939,0.7681721671269567,-0.02057023737736833,0.2736089042082915,0.4458834703677551,0.7238022732344247,0.21856255736820077,1.146046935779905,0.2184897599933569,0.7368278088062432,0.09426495793152598,0.7161752656599134,-0.028460594509076502,1.0748140608294134,0.2509409352071665,0.6068396281258015,0.3802567825899975,0.6870433572338533,0.3322903764610307,1.1748851138038217,0.16572436347524416,0.6284856610620154
4,129,2009-10-16,1,2,-5,0.8996446345674393,0.09626996998630732,0.8996446345674393,0.24738096219678404,0.49100354098140464,0.49389207078921105,0.3922604883470388,1.101520748641766,0.08141597729973965,0.32499660409079684,0.703155044106202,0.6199945774103633,-0.574085878733339,1.1484280490019627,-0.13465230841079096,0.6983197319808065,0.08401079147731375,0.7083915258958426,0.06406732594810494,1.1625015875938178,0.16631407621977906,0.43186005725845167,0.4041890220075275,0.6979312739579467,0.055194798589748253,1.0727101209888859,0.05646138385603081,0.5892116111455197
4,129,2009-10-16,1,2,-4,0.7954165738802794,0.20394757158520607,0.7954165738802794,0.3688077426615815,0.6323296718401393,0.31472312289974097,0.584958311355841,0.8962233453826035,-0.26251625730284794,0.974905295281922,0.6642651550527159,0.6651888110171083,-0.9449605148892101,1.489530330554121,-0.18561595968194353,0.7604732814117114,0.10772791116732845,0.7107103413447876,0.10238961850992542,1.1438826178526844,0.02187881208265141,0.6525138026697455,0.34772389463179276,0.6956282325489715,-0.08875439900327386,1.2515184141801792,-0.003253601471784273,0.647773057932338
4,129,2009-10-16,1,2,-3,0.3113647152908854,0.6693001135049471,0.6693001135049471,0.5109519806340553,0.4491498003519669,0.29013294228327946,1.0022704708266919,1.098142668418463,-0.3867441464574103,0.9627322783449684,0.31126462364414925,0.49257075509867193,-0.5809784738298742,1.8053436518465091,0.23135936890021352,1.185032470018686,0.09137007420465652,0.706383534225118,0.23709828327268836,1.2347835707225003,-0.005380801148862829,0.6639406173663152,0.3227633168017908,0.7026721278330842,0.03822841065981562,1.2847466517495443,0.11952246749962865,0.7801606915759932
