N_STATES,FROM_STATE,TO_STATE,RELATIVE_DAY,ROLLING_WINDOW,FEATURE,STATISTIC,EVENT_COUNT,MEDIAN,PERCENTILE_25,PERCENTILE_75
4,0,3,-7,20,LBUTTRUU,rolling_mean_z,1,-0.12731663133388282,-0.12731663133388282,-0.12731663133388282
4,0,3,-6,20,LBUTTRUU,rolling_mean_z,1,-0.12989055311525416,-0.12989055311525416,-0.12989055311525416
4,0,3,-5,20,LBUTTRUU,rolling_mean_z,1,-0.06863121471861627,-0.06863121471861627,-0.06863121471861627
4,0,3,-4,20,LBUTTRUU,rolling_mean_z,1,-0.08047125491292444,-0.08047125491292444,-0.08047125491292444
4,0,3,-3,20,LBUTTRUU,rolling_mean_z,1,-0.05807813541499378,-0.05807813541499378,-0.05807813541499378
4,0,3,-2,20,LBUTTRUU,rolling_mean_z,1,-0.05241550749597683,-0.05241550749597683,-0.05241550749597683
4,0,3,-1,20,LBUTTRUU,rolling_mean_z,1,-0.06026596892915942,-0.06026596892915942,-0.06026596892915942
4,0,3,0,20,LBUTTRUU,rolling_mean_z,1,-0.12281226821648299,-0.12281226821648299,-0.12281226821648299
4,0,3,1,20,LBUTTRUU,rolling_mean_z,1,-0.17480548820018404,-0.17480548820018404,-0.17480548820018404
4,0,3,2,20,LBUTTRUU,rolling_mean_z,1,-0.2772475750987634,-0.2772475750987634,-0.2772475750987634
4,0,3,3,20,LBUTTRUU,rolling_mean_z,1,-0.34095213918770406,-0.34095213918770406,-0.34095213918770406
4,0,3,4,20,LBUTTRUU,rolling_mean_z,1,-0.33503211909055,-0.33503211909055,-0.33503211909055
4,0,3,5,20,LBUTTRUU,rolling_mean_z,1,-0.35214869893666934,-0.35214869893666934,-0.35214869893666934
4,0,3,6,20,LBUTTRUU,rolling_mean_z,1,-0.3772444363050399,-0.3772444363050399,-0.3772444363050399
4,0,3,7,20,LBUTTRUU,rolling_mean_z,1,-0.3687504944265145,-0.3687504944265145,-0.3687504944265145
4,0,3,8,20,LBUTTRUU,rolling_mean_z,1,-0.3342599425561385,-0.3342599425561385,-0.3342599425561385
4,0,3,9,20,LBUTTRUU,rolling_mean_z,1,-0.3852235938272911,-0.3852235938272911,-0.3852235938272911
4,0,3,10,20,LBUTTRUU,rolling_mean_z,1,-0.39616276139811923,-0.39616276139811923,-0.39616276139811923
4,1,0,-10,20,LBUTTRUU,rolling_mean_z,2,-0.004347518228867073,-0.03417283687050746,0.025477800412773317
4,1,0,-9,20,LBUTTRUU,rolling_mean_z,2,-0.09790957498171528,-0.20141340461511026,0.005594254651679703
4,1,0,-8,20,LBUTTRUU,rolling_mean_z,2,-0.21701780541467397,-0.36752788158036304,-0.06650772924898492
4,1,0,-7,20,LBUTTRUU,rolling_mean_z,2,-0.04655983544335704,-0.1556619449512347,0.0625422740645206
4,1,0,-6,20,LBUTTRUU,rolling_mean_z,2,-0.08362430909510432,-0.23384481906038912,0.06659620087018048
4,1,0,-5,20,LBUTTRUU,rolling_mean_z,2,-0.06290423875506501,-0.20630385599971576,0.08049537848958574
4,1,0,-4,20,LBUTTRUU,rolling_mean_z,2,-0.08877215265784698,-0.23101350510088062,0.05346919978518666
4,1,0,-3,20,LBUTTRUU,rolling_mean_z,2,-0.11328875762540899,-0.1926298965361805,-0.03394761871463746
4,1,0,-2,20,LBUTTRUU,rolling_mean_z,2,-0.11007135539869482,-0.21206300598553415,-0.008079704811855493
4,1,0,-1,20,LBUTTRUU,rolling_mean_z,2,-0.14301755420024798,-0.23220394392476487,-0.053831164475731066
4,1,0,0,20,LBUTTRUU,rolling_mean_z,2,-0.18265594963336662,-0.3127033476371536,-0.05260855162957968
4,1,0,1,20,LBUTTRUU,rolling_mean_z,2,-0.2485483472364729,-0.3759574754143542,-0.12113921905859161
4,1,0,2,20,LBUTTRUU,rolling_mean_z,2,-0.1937238132932634,-0.3348390749569471,-0.05260855162957971
4,1,0,3,20,LBUTTRUU,rolling_mean_z,2,-0.19764904400985467,-0.31717553673228627,-0.07812255128742308
4,1,0,4,20,LBUTTRUU,rolling_mean_z,2,-0.15820369271033882,-0.2606457796089181,-0.05576160581175953
4,1,0,5,20,LBUTTRUU,rolling_mean_z,2,-0.1602628301354359,-0.2755745259408719,-0.04495113432999992
4,1,0,6,20,LBUTTRUU,rolling_mean_z,2,-0.182977689856038,-0.3015389619104553,-0.06441641780162069
4,1,0,7,20,LBUTTRUU,rolling_mean_z,2,-0.19919339707867748,-0.33654429813710557,-0.06184249602024937
4,1,0,8,20,LBUTTRUU,rolling_mean_z,2,-0.18156203287628375,-0.3214225076715489,-0.041701558081018594
4,1,0,9,20,LBUTTRUU,rolling_mean_z,2,-0.1454627798925507,-0.28625630133356295,-0.004669258451538455
4,1,0,10,20,LBUTTRUU,rolling_mean_z,2,-0.14025058828527373,-0.2537927128660169,-0.026708463704530533
4,1,2,-10,20,LBUTTRUU,rolling_mean_z,54,0.013862978374335153,-0.13336534752010548,0.1599330394671587
4,1,2,-9,20,LBUTTRUU,rolling_mean_z,54,-0.023394539411015037,-0.16972199268197563,0.12981815462511404
4,1,2,-8,20,LBUTTRUU,rolling_mean_z,54,-0.030730216487923272,-0.20250732137219307,0.11990855576683433
4,1,2,-7,20,LBUTTRUU,rolling_mean_z,54,-0.033690226536500334,-0.2284717573417765,0.12203204123646572
4,1,2,-6,20,LBUTTRUU,rolling_mean_z,54,-0.02719107403853777,-0.18938032028719928,0.1303972870259226
4,1,2,-5,20,LBUTTRUU,rolling_mean_z,54,-0.041540687969682986,-0.18751422699570502,0.12328682810488423
4,1,2,-4,20,LBUTTRUU,rolling_mean_z,54,-0.00743622436651269,-0.23226829196929916,0.10082936056241931
4,1,2,-3,20,LBUTTRUU,rolling_mean_z,54,-0.01406407295354396,-0.19768121803212177,0.10877634406240334
4,1,2,-2,20,LBUTTRUU,rolling_mean_z,54,-0.030215432131649,-0.189541190398535,0.08104233686812713
4,1,2,-1,20,LBUTTRUU,rolling_mean_z,54,-0.012197979662049666,-0.14736104720631216,0.10340328234379059
4,1,2,0,20,LBUTTRUU,rolling_mean_z,54,-0.014964945577023887,-0.13770884052616963,0.08744496729928838
4,1,2,1,20,LBUTTRUU,rolling_mean_z,54,0.006977737609166759,-0.1246783615079772,0.1047545912790106
4,1,2,2,20,LBUTTRUU,rolling_mean_z,54,-0.048361580690317,-0.13577839919014112,0.09410498990858658
4,1,2,3,20,LBUTTRUU,rolling_mean_z,54,-0.010782322682295443,-0.14642800056056504,0.09555282091060806
4,1,2,4,20,LBUTTRUU,rolling_mean_z,54,-0.04559461477534277,-0.14234189973263806,0.06759359556046184
4,1,2,5,20,LBUTTRUU,rolling_mean_z,54,-0.04643113935428844,-0.1582680407548732,0.044074385283181215
4,1,2,6,20,LBUTTRUU,rolling_mean_z,54,-0.03266065782395183,-0.18420030270218943,0.03780045094108857
4,1,2,7,20,LBUTTRUU,rolling_mean_z,54,-0.024745848346234965,-0.21502301603411128,0.04484656181759261
4,1,2,8,20,LBUTTRUU,rolling_mean_z,54,-0.03600675613973457,-0.22869697549764645,0.059131827704203554
4,1,2,9,20,LBUTTRUU,rolling_mean_z,54,-0.03639284440694025,-0.17068721334998993,0.0651483698681591
4,1,2,10,20,LBUTTRUU,rolling_mean_z,54,-0.056018997989896735,-0.1784733267386382,0.04439612550585259
4,1,3,-10,20,LBUTTRUU,rolling_mean_z,7,-0.18317073398964093,-0.3279538341917787,0.07956233184383858
4,1,3,-9,20,LBUTTRUU,rolling_mean_z,7,-0.22229434506648524,-0.4251193814385468,0.01347689010712945
4,1,3,-8,20,LBUTTRUU,rolling_mean_z,7,-0.3110946465237966,-0.5141770750739951,-0.06090944937450224
4,1,3,-7,20,LBUTTRUU,rolling_mean_z,7,-0.30002678286389983,-0.5567754805556908,-0.04881201700205698
4,1,3,-6,20,LBUTTRUU,rolling_mean_z,7,-0.19912904903414327,-0.53978759679864,0.0405674168560628
4,1,3,-5,20,LBUTTRUU,rolling_mean_z,7,-0.28329629128498607,-0.47460302768541074,-0.013163200330063907
4,1,3,-4,20,LBUTTRUU,rolling_mean_z,7,-0.4006671245155192,-0.6611480087902986,0.14024253783966795
4,1,3,-3,20,LBUTTRUU,rolling_mean_z,7,-0.22615522773854235,-0.5706103101305617,0.21166886727272266
4,1,3,-2,20,LBUTTRUU,rolling_mean_z,7,-0.2427570232283875,-0.489853514240036,0.04301264254836562
4,1,3,-1,20,LBUTTRUU,rolling_mean_z,7,-0.3390216978516756,-0.3977714625114763,-0.02094931371871217
4,1,3,0,20,LBUTTRUU,rolling_mean_z,7,-0.34494171794882955,-0.41990718983126984,0.0355482693823887
4,1,3,1,20,LBUTTRUU,rolling_mean_z,7,-0.36218699388401754,-0.49963441700924704,-0.19706991160904613
4,1,3,2,20,LBUTTRUU,rolling_mean_z,7,-0.33490342300148135,-0.5926816894058211,-0.1812402926536123
4,1,3,3,20,LBUTTRUU,rolling_mean_z,7,-0.3343886386452072,-0.7247882248347051,-0.24243528300571596
4,1,3,4,20,LBUTTRUU,rolling_mean_z,7,-0.36218699388401754,-0.7542596292314068,-0.3034372292242168
4,1,3,5,20,LBUTTRUU,rolling_mean_z,7,-0.6270435451871283,-0.8097919916644936,-0.1203670425241802
4,1,3,6,20,LBUTTRUU,rolling_mean_z,7,-0.6832837361100921,-0.7296786762193105,-0.1785376747831725
4,1,3,7,20,LBUTTRUU,rolling_mean_z,7,-0.7269117103043363,-0.8488512546968036,-0.025646720969714848
4,1,3,8,20,LBUTTRUU,rolling_mean_z,7,-0.354593924628972,-0.7745936113042404,0.01611515993303514
4,1,3,9,20,LBUTTRUU,rolling_mean_z,7,-0.1548575943945561,-0.6087687005393918,0.11044939322029473
4,1,3,10,20,LBUTTRUU,rolling_mean_z,7,-0.0764816761517988,-0.4666882182076939,0.19506707178287752
4,2,0,-10,20,LBUTTRUU,rolling_mean_z,256,-0.01206928357298112,-0.14082972068608232,0.06913794862928471
4,2,0,-9,20,LBUTTRUU,rolling_mean_z,256,-0.00878753330173265,-0.12953663887031563,0.08249016787014855
4,2,0,-8,20,LBUTTRUU,rolling_mean_z,256,-0.009752753969746876,-0.13712970812536107,0.07753536844100857
4,2,0,-7,20,LBUTTRUU,rolling_mean_z,256,-0.019469308694423728,-0.1291505506031099,0.07933711368796861
4,2,0,-6,20,LBUTTRUU,rolling_mean_z,256,-0.014257117087146784,-0.14954888072047776,0.08232929775881279
4,2,0,-5,20,LBUTTRUU,rolling_mean_z,256,-0.02146409807498651,-0.1372905782366968,0.08773453349969261
4,2,0,-4,20,LBUTTRUU,rolling_mean_z,256,-0.013549288597269565,-0.1542784619937476,0.08030233435598286
4,2,0,-3,20,LBUTTRUU,rolling_mean_z,256,-0.00762926850011552,-0.14050798046341095,0.08850671003410394
4,2,0,-2,20,LBUTTRUU,rolling_mean_z,256,-0.012777112062858236,-0.1534097633925348,0.07904754748756426
4,2,0,-1,20,LBUTTRUU,rolling_mean_z,256,-0.009366665702541183,-0.14311407626704942,0.10240588765350923
4,2,0,0,20,LBUTTRUU,rolling_mean_z,256,-0.026290201415057782,-0.15353845948160338,0.09445890415352526
4,2,0,1,20,LBUTTRUU,rolling_mean_z,256,-0.012777112062858188,-0.14736104720631216,0.09848065693691797
4,2,0,2,20,LBUTTRUU,rolling_mean_z,256,0.00041423706666993826,-0.13764449248163535,0.1034032823437906
4,2,0,3,20,LBUTTRUU,rolling_mean_z,256,-0.005441434985949931,-0.14227755168810374,0.1149859303599617
4,2,0,4,20,LBUTTRUU,rolling_mean_z,256,-0.001837944492030026,-0.14967757680954635,0.1241555267060971
4,2,0,5,20,LBUTTRUU,rolling_mean_z,256,-0.00022924337867295634,-0.15173671423464338,0.12132421274658864
4,2,0,6,20,LBUTTRUU,rolling_mean_z,256,0.00202293818002701,-0.1537958516597405,0.11054591528709606
4,2,0,7,20,LBUTTRUU,rolling_mean_z,256,0.007492521965441095,-0.14945235865367634,0.10295284603205057
4,2,0,8,20,LBUTTRUU,rolling_mean_z,256,-0.011683195305775381,-0.13494187461119544,0.10176240720816641
4,2,0,9,20,LBUTTRUU,rolling_mean_z,256,-0.0026101210264414705,-0.14366103464559082,0.0930754211960381
4,2,0,10,20,LBUTTRUU,rolling_mean_z,256,-0.003897081917127067,-0.12657662882173848,0.09095193572640682
4,2,1,-10,20,LBUTTRUU,rolling_mean_z,51,-0.02281540701020638,-0.16470284520830158,0.1267937965320027
4,2,1,-9,20,LBUTTRUU,rolling_mean_z,51,-0.019083220427217933,-0.17596375300180117,0.13548078254413098
4,2,1,-8,20,LBUTTRUU,rolling_mean_z,51,-0.04855462482391982,-0.17782984629329535,0.12138856079112288
4,2,1,-7,20,LBUTTRUU,rolling_mean_z,51,-0.024745848346234944,-0.17911680718398104,0.12319030603808277
4,2,1,-6,20,LBUTTRUU,rolling_mean_z,51,-0.01728147518025811,-0.17197417424067557,0.12273986972634285
4,2,1,-5,20,LBUTTRUU,rolling_mean_z,51,-0.014064072953543894,-0.17062286530545562,0.13419382165344532
4,2,1,-4,20,LBUTTRUU,rolling_mean_z,51,0.021327351540312074,-0.20569254957664007,0.12299726190447996
4,2,1,-3,20,LBUTTRUU,rolling_mean_z,51,-0.004283170184332763,-0.183878562479518,0.10922678037414332
4,2,1,-2,20,LBUTTRUU,rolling_mean_z,51,-0.010589278548692616,-0.14829409385205927,0.10543024574662058
4,2,1,-1,20,LBUTTRUU,rolling_mean_z,51,-0.02963629973084047,-0.1540854178601448,0.11373114349154312
4,2,1,0,20,LBUTTRUU,rolling_mean_z,51,-0.022686710921137852,-0.1924368524025777,0.11694854571825733
4,2,1,1,20,LBUTTRUU,rolling_mean_z,51,-0.013806680775406721,-0.1372905782366968,0.09963892173853509
4,2,1,2,20,LBUTTRUU,rolling_mean_z,51,-0.0020953366701671914,-0.14469060335813938,0.08335886647136134
4,2,1,3,20,LBUTTRUU,rolling_mean_z,51,-0.026676289682263488,-0.1558871631071047,0.13207033618381395
4,2,1,4,20,LBUTTRUU,rolling_mean_z,51,-0.024745848346234983,-0.1754489686455269,0.08490321954018418
4,2,1,5,20,LBUTTRUU,rolling_mean_z,51,-0.038773722054708706,-0.15485759439455618,0.06251010004225344
4,2,1,6,20,LBUTTRUU,rolling_mean_z,51,-0.04791114437857697,-0.19674817138637468,0.05684747212323654
4,2,1,7,20,LBUTTRUU,rolling_mean_z,51,-0.05241550749597683,-0.20704385851186005,0.060322266528087864
4,2,1,8,20,LBUTTRUU,rolling_mean_z,51,-0.060523361107296544,-0.25511184777896984,0.04545786824066838
4,2,1,9,20,LBUTTRUU,rolling_mean_z,51,-0.0553755175445539,-0.2560127204024498,0.04114654925687137
4,2,1,10,20,LBUTTRUU,rolling_mean_z,51,-0.06978947952023327,-0.256977941070464,0.06527706595722765
4,2,3,-10,20,LBUTTRUU,rolling_mean_z,8,-0.013677984686338258,-0.10598525457076784,0.05453094252000224
4,2,3,-9,20,LBUTTRUU,rolling_mean_z,8,0.003438595159781159,-0.08503996607485864,0.05465963860907093
4,2,3,-8,20,LBUTTRUU,rolling_mean_z,8,-0.006277959564895647,-0.09169998868415699,0.08432408713937563
4,2,3,-7,20,LBUTTRUU,rolling_mean_z,8,-0.048876365046591264,-0.1232305305059559,0.0754440569936444
4,2,3,-6,20,LBUTTRUU,rolling_mean_z,8,-0.09038085377120417,-0.15955500164555883,0.023161270809539024
4,2,3,-5,20,LBUTTRUU,rolling_mean_z,8,-0.1055669922812951,-0.1365827497468196,0.04639091488641542
4,2,3,-4,20,LBUTTRUU,rolling_mean_z,8,-0.054281600787471164,-0.09047737583800551,0.1360920889672066
4,2,3,-3,20,LBUTTRUU,rolling_mean_z,8,-0.03568501591706319,-0.06734425382793066,0.0888284502567754
4,2,3,-2,20,LBUTTRUU,rolling_mean_z,8,-0.04076851143527158,-0.05138593878342837,0.12560335770811842
4,2,3,-1,20,LBUTTRUU,rolling_mean_z,8,-0.06084510132996807,-0.09781305291491384,0.09764413235797222
4,2,3,0,20,LBUTTRUU,rolling_mean_z,8,-0.02056322545150658,-0.07149470270039192,0.1190720311878887
4,2,3,1,20,LBUTTRUU,rolling_mean_z,8,-0.01200493552844689,-0.11605572354038328,0.054917030787208054
4,2,3,2,20,LBUTTRUU,rolling_mean_z,8,0.015471679487692246,-0.06769816807286926,0.08094581480132569
4,2,3,3,20,LBUTTRUU,rolling_mean_z,8,0.04037437272245984,-0.06663642533805356,0.12077725436804722
4,2,3,4,20,LBUTTRUU,rolling_mean_z,8,0.06399010506654201,-0.01358146261953686,0.12901380406843543
4,2,3,5,20,LBUTTRUU,rolling_mean_z,8,0.07930493966570139,0.026346499013986183,0.09819109073651366
4,2,3,6,20,LBUTTRUU,rolling_mean_z,8,0.11463201611502305,0.05243963107263814,0.1419477610198264
4,2,3,7,20,LBUTTRUU,rolling_mean_z,8,0.09423368599765522,0.036256097872265705,0.136864265501618
4,2,3,8,20,LBUTTRUU,rolling_mean_z,8,0.05626833972242787,-0.029346733530436254,0.14329906995504643
4,2,3,9,20,LBUTTRUU,rolling_mean_z,8,0.05131354029328809,-0.004830128562874257,0.10034675022841211
4,2,3,10,20,LBUTTRUU,rolling_mean_z,8,0.011932537038306634,-0.017989303670135227,0.06717533327098896
4,3,1,-10,20,LBUTTRUU,rolling_mean_z,11,-0.07184861694533051,-0.5902364637135182,0.008200350455318181
4,3,1,-9,20,LBUTTRUU,rolling_mean_z,11,-0.1870316166616979,-0.49667440696067006,-0.06779469013967065
4,3,1,-8,20,LBUTTRUU,rolling_mean_z,11,-0.24919182768181564,-0.32981992748327293,0.03870132356456858
4,3,1,-7,20,LBUTTRUU,rolling_mean_z,11,-0.12461401346344289,-0.30890681300963085,0.12273986972634282
4,3,1,-6,20,LBUTTRUU,rolling_mean_z,11,-0.09848870738252394,-0.25298836230933847,0.0697814290746275
4,3,1,-5,20,LBUTTRUU,rolling_mean_z,11,-0.06258249853239375,-0.34384780119174685,0.10047544631748076
4,3,1,-4,20,LBUTTRUU,rolling_mean_z,11,-0.09591478560115249,-0.30105635157644817,0.11418157980328308
4,3,1,-3,20,LBUTTRUU,rolling_mean_z,11,-0.044436349973725794,-0.43490028420775795,0.18136093829707506
4,3,1,-2,20,LBUTTRUU,rolling_mean_z,11,-0.16849937983582425,-0.5667494274585047,0.08014146424464709
4,3,1,-1,20,LBUTTRUU,rolling_mean_z,11,-0.10273567832178651,-0.6303252954583769,0.15240431825664755
4,3,1,0,20,LBUTTRUU,rolling_mean_z,11,-0.24224223887211305,-0.35633132183139776,-0.026676289682263443
4,3,1,1,20,LBUTTRUU,rolling_mean_z,11,-0.13980015197353376,-0.3211329414711447,-0.05415290469840258
4,3,1,2,20,LBUTTRUU,rolling_mean_z,11,-0.1598767418682302,-0.27081277064533504,0.09172411226081818
4,3,1,3,20,LBUTTRUU,rolling_mean_z,11,0.013219497928992208,-0.37589312736981995,0.15169648976677044
4,3,1,4,20,LBUTTRUU,rolling_mean_z,11,0.09661456364542362,-0.33992257047515545,0.18020267349545802
4,3,1,5,20,LBUTTRUU,rolling_mean_z,11,0.12853119373442826,-0.4622482031348284,0.26115251351958657
4,3,1,6,20,LBUTTRUU,rolling_mean_z,11,0.06045096261715629,-0.3426895363901296,0.24262027669371297
4,3,1,7,20,LBUTTRUU,rolling_mean_z,11,0.020040390649626268,-0.31501987724038777,0.18946879190839483
4,3,1,8,20,LBUTTRUU,rolling_mean_z,11,0.013862978374335177,-0.46475777687166536,0.07943363575477007
4,3,1,9,20,LBUTTRUU,rolling_mean_z,11,0.024930842034231813,-0.3905001334791023,0.11984420772230009
4,3,1,10,20,LBUTTRUU,rolling_mean_z,11,0.017337772779186512,-0.269461461710115,0.17872266847116952
4,3,2,-10,20,LBUTTRUU,rolling_mean_z,5,-0.05395986056479973,-0.12989055311525416,0.08323017038229286
4,3,2,-9,20,LBUTTRUU,rolling_mean_z,5,-0.06863121471861627,-0.10196350178737523,-0.06605729293724487
4,3,2,-8,20,LBUTTRUU,rolling_mean_z,5,-0.11174440455658632,-0.13104881791687123,-0.08047125491292444
4,3,2,-7,20,LBUTTRUU,rolling_mean_z,5,-0.11264527718006627,-0.1724889585969498,-0.05807813541499378
4,3,2,-6,20,LBUTTRUU,rolling_mean_z,5,-0.05241550749597683,-0.09771653084811235,-0.045980703042548574
4,3,2,-5,20,LBUTTRUU,rolling_mean_z,5,-0.06026596892915942,-0.09050954986027263,-0.05962248848381668
4,3,2,-4,20,LBUTTRUU,rolling_mean_z,5,-0.07223470521253611,-0.12281226821648299,-0.040961555568874465
4,3,2,-3,20,LBUTTRUU,rolling_mean_z,5,-0.07918429402223885,-0.10350785485619789,-0.05190072313970258
4,3,2,-2,20,LBUTTRUU,rolling_mean_z,5,-0.11779312074280886,-0.14790800558485365,0.10292067200978358
4,3,2,-1,20,LBUTTRUU,rolling_mean_z,5,0.02351518505447775,-0.11547659113957476,0.06675707098151622
4,3,2,0,20,LBUTTRUU,rolling_mean_z,5,0.048224834155642604,-0.1273166313338829,0.09339716141870943
4,3,2,1,20,LBUTTRUU,rolling_mean_z,5,0.11437462393688602,-0.10968526713148925,0.122096389281
4,3,2,2,20,LBUTTRUU,rolling_mean_z,5,0.08979367092478976,-0.09398434426512406,0.09790152453610942
4,3,2,3,20,LBUTTRUU,rolling_mean_z,5,0.0462943928196141,-0.033497182402897584,0.10536589770208618
4,3,2,4,20,LBUTTRUU,rolling_mean_z,5,0.08104233686812719,-0.033368486313829014,0.09532760275473795
4,3,2,5,20,LBUTTRUU,rolling_mean_z,5,0.09249628879522948,-0.03632849636240606,0.09313976924057248
4,3,2,6,20,LBUTTRUU,rolling_mean_z,5,0.09416933795312085,-0.041218947747011604,0.1133450552243375
4,3,2,7,20,LBUTTRUU,rolling_mean_z,5,0.06070835479529344,-0.05589030190082824,0.11887898705428587
4,3,2,8,20,LBUTTRUU,rolling_mean_z,5,-0.0010657679576185463,-0.06567120467003933,0.017337772779186335
4,3,2,9,20,LBUTTRUU,rolling_mean_z,5,-0.041862428192354285,-0.06567120467003933,0.04372047103824257
4,3,2,10,20,LBUTTRUU,rolling_mean_z,5,0.1286598898234968,0.007685566099043856,0.15800259813113024
4,0,1,-10,20,SPXT,rolling_std_ratio,1,0.4386090565355496,0.4386090565355496,0.4386090565355496
4,0,1,-9,20,SPXT,rolling_std_ratio,1,0.4400118803419387,0.4400118803419387,0.4400118803419387
4,0,1,-8,20,SPXT,rolling_std_ratio,1,0.43435367566136895,0.43435367566136895,0.43435367566136895
4,0,1,-7,20,SPXT,rolling_std_ratio,1,0.4330615054861025,0.4330615054861025,0.4330615054861025
4,0,1,-6,20,SPXT,rolling_std_ratio,1,0.4493553073298953,0.4493553073298953,0.4493553073298953
4,0,1,-5,20,SPXT,rolling_std_ratio,1,0.3910935956733603,0.3910935956733603,0.3910935956733603
4,0,1,-4,20,SPXT,rolling_std_ratio,1,0.3763702054143313,0.3763702054143313,0.3763702054143313
4,0,1,-3,20,SPXT,rolling_std_ratio,1,0.36534239403322866,0.36534239403322866,0.36534239403322866
4,0,1,-2,20,SPXT,rolling_std_ratio,1,0.3196620369296523,0.3196620369296523,0.3196620369296523
4,0,1,-1,20,SPXT,rolling_std_ratio,1,0.3190050679586522,0.3190050679586522,0.3190050679586522
4,0,1,0,20,SPXT,rolling_std_ratio,1,0.3729896510080881,0.3729896510080881,0.3729896510080881
4,0,1,1,20,SPXT,rolling_std_ratio,1,0.36859436327662726,0.36859436327662726,0.36859436327662726
4,0,1,2,20,SPXT,rolling_std_ratio,1,0.36866097112037777,0.36866097112037777,0.36866097112037777
4,0,1,3,20,SPXT,rolling_std_ratio,1,0.3546979253278417,0.3546979253278417,0.3546979253278417
4,0,1,4,20,SPXT,rolling_std_ratio,1,0.35371362902643766,0.35371362902643766,0.35371362902643766
4,0,1,5,20,SPXT,rolling_std_ratio,1,0.3803504719815476,0.3803504719815476,0.3803504719815476
4,0,1,6,20,SPXT,rolling_std_ratio,1,0.3715987002964097,0.3715987002964097,0.3715987002964097
4,0,1,7,20,SPXT,rolling_std_ratio,1,0.37429712565254075,0.37429712565254075,0.37429712565254075
4,0,1,8,20,SPXT,rolling_std_ratio,1,0.3608108030907083,0.3608108030907083,0.3608108030907083
4,0,1,9,20,SPXT,rolling_std_ratio,1,0.3867140180113391,0.3867140180113391,0.3867140180113391
4,0,1,10,20,SPXT,rolling_std_ratio,1,0.3864644967460952,0.3864644967460952,0.3864644967460952
4,0,2,-10,20,SPXT,rolling_std_ratio,255,0.5813335029590101,0.4430361024552267,0.7434165846058185
4,0,2,-9,20,SPXT,rolling_std_ratio,255,0.5833942661597893,0.4381971104861099,0.7399385987450178
4,0,2,-8,20,SPXT,rolling_std_ratio,255,0.5801179116563695,0.417471115204317,0.7379460687211943
4,0,2,-7,20,SPXT,rolling_std_ratio,255,0.5729376790859355,0.4230065364478818,0.7531342391252995
4,0,2,-6,20,SPXT,rolling_std_ratio,255,0.5732603034420969,0.4234611545678113,0.7651890460811677
4,0,2,-5,20,SPXT,rolling_std_ratio,255,0.569811402936561,0.42215760409354125,0.7556420974032134
4,0,2,-4,20,SPXT,rolling_std_ratio,255,0.5653514244657897,0.42426828293717606,0.7469437834204651
4,0,2,-3,20,SPXT,rolling_std_ratio,255,0.56384881504223,0.4222150443606784,0.7332369968715978
4,0,2,-2,20,SPXT,rolling_std_ratio,255,0.5638525657794996,0.42175768926847107,0.7279602574440893
4,0,2,-1,20,SPXT,rolling_std_ratio,255,0.5508190922336301,0.424502750171845,0.7118062691564402
4,0,2,0,20,SPXT,rolling_std_ratio,255,0.5787621673704957,0.43576450576897663,0.7300520818593801
4,0,2,1,20,SPXT,rolling_std_ratio,255,0.5806339365030009,0.44817719670582423,0.7352830452211963
4,0,2,2,20,SPXT,rolling_std_ratio,255,0.5957331524467683,0.451933773875985,0.7559470217801301
4,0,2,3,20,SPXT,rolling_std_ratio,255,0.5892617839543757,0.4631295375382011,0.7560215914399097
4,0,2,4,20,SPXT,rolling_std_ratio,255,0.5865401139061179,0.455795967341581,0.7457730875732084
4,0,2,5,20,SPXT,rolling_std_ratio,256,0.6131895319752678,0.45564302660973843,0.7588575581969712
4,0,2,6,20,SPXT,rolling_std_ratio,256,0.6038865567136597,0.4531356098201321,0.7505373861256344
4,0,2,7,20,SPXT,rolling_std_ratio,256,0.6110613697422748,0.45336847757591137,0.7497539394426436
4,0,2,8,20,SPXT,rolling_std_ratio,256,0.6172116757970638,0.4539035637743165,0.7697749445905817
4,0,2,9,20,SPXT,rolling_std_ratio,256,0.6121014673148344,0.45592649656652395,0.769915479693629
4,0,2,10,20,SPXT,rolling_std_ratio,256,0.619030357337154,0.4716361221883793,0.7837458161488424
4,0,3,-10,20,SPXT,rolling_std_ratio,1,0.3161088174729648,0.3161088174729648,0.3161088174729648
4,0,3,-9,20,SPXT,rolling_std_ratio,1,0.30353263566877414,0.30353263566877414,0.30353263566877414
4,0,3,-8,20,SPXT,rolling_std_ratio,1,0.2743122453278317,0.2743122453278317,0.2743122453278317
4,0,3,-7,20,SPXT,rolling_std_ratio,1,0.23894045551446383,0.23894045551446383,0.23894045551446383
4,0,3,-6,20,SPXT,rolling_std_ratio,1,0.25326165711273757,0.25326165711273757,0.25326165711273757
4,0,3,-5,20,SPXT,rolling_std_ratio,1,0.2598798353107939,0.2598798353107939,0.2598798353107939
4,0,3,-4,20,SPXT,rolling_std_ratio,1,0.2454558146593955,0.2454558146593955,0.2454558146593955
4,0,3,-3,20,SPXT,rolling_std_ratio,1,0.24308282194950098,0.24308282194950098,0.24308282194950098
4,0,3,-2,20,SPXT,rolling_std_ratio,1,0.43319235986082666,0.43319235986082666,0.43319235986082666
4,0,3,-1,20,SPXT,rolling_std_ratio,1,0.4216241366165257,0.4216241366165257,0.4216241366165257
