DATE,SPXT,DBLCIX,IBOXIG,JPEICORE,LT11TRUU,LBUTTRUU
2019-10-01,-0.01229,0.00145,0.00203,-0.00067,0.00319,0.00333
2019-10-02,-0.01807,-0.00845,-0.00025,-0.00173,0.00388,0.0012
2019-10-03,0.00819,-0.00023,0.00465,0.00251,0.0092,0.00309
2019-10-04,0.01412,0.0048,0.00246,0.00436,0.00479,0.00305
2019-10-07,-0.00448,0.00032,-0.0029,0.0012,-0.00536,-0.00255
2019-10-08,-0.01566,0.00152,-0.00041,-0.00249,0.00072,-0.00117
2019-10-09,0.00938,0.00052,-0.00259,-0.00126,-0.0081,-0.00395
2019-10-10,0.00642,0.00676,-0.00483,-0.00084,-0.01217,-0.00219
2019-10-11,0.01097,0.01215,-0.00306,-0.00086,-0.01251,-0.00264
2019-10-15,0.00852,-0.00955,0.00054,0.00055,-0.00347,-0.00143
2019-10-16,-0.00194,0.0039,0.00156,-0.0005,0.00014,0.00207
2019-10-17,0.00284,0.00366,0.0007,0.00107,-0.00176,0.00019
2019-10-18,-0.0039,-0.00025,0.0013,0.00062,-0.00067,0.00165
2019-10-21,0.00688,-0.00398,-0.00181,-0.00215,-0.00658,-0.00213
2019-10-22,-0.00354,0.00331,0.00305,0.00087,0.00602,0.00206
2019-10-23,0.00288,0.01178,-0.00051,0.00087,0.00013,0.00092
2019-10-24,0.00192,0.00539,0.0006,0.00181,-0.0015,0.00048
2019-10-25,0.00408,0.00306,-0.0013,0.00055,-0.00619,-0.00086
2019-10-28,0.00557,-0.00253,-0.0021,-0.00245,-0.00986,-0.00346
2019-10-29,-0.00082,-0.00016,0.00038,-0.00094,0.00329,-0.0015
2019-10-30,0.00333,-0.00737,0.0021,-0.0015,0.00994,0.00096
2019-10-31,-0.00296,-0.00603,0.00665,0.00448,0.01787,0.0054
2019-11-01,0.0097,0.01918,-0.00079,0.00271,-0.00643,0.00054
2019-11-04,0.00371,0.00437,-0.0037,-0.0006,-0.01083,-0.00025
2019-11-05,-0.00118,0.00269,-0.0055,-0.00471,-0.01348,-0.00289
2019-11-06,0.00078,-0.01125,0.00496,0.00079,0.0092,0.00361
2019-11-07,0.00319,0.00072,-0.00768,-0.00202,-0.01944,-0.00587
2019-11-08,0.00274,0.00053,-0.00026,-0.00114,-0.00348,0.0001
2019-11-12,-0.00035,-0.00534,0.00259,-0.00187,0.00614,0.00115
2019-11-13,0.00075,0.00203,0.0021,-0.00029,0.00648,0.0001
2019-11-14,0.00109,-0.00291,0.00426,0.00347,0.00971,0.00187
2019-11-15,0.00784,0.00572,-0.00171,-2e-05,-0.00267,-0.00143
2019-11-18,0.00052,-0.00886,0.00206,-0.00301,0.0033,0.00248
2019-11-19,-0.00053,-0.00995,0.00218,-0.00255,0.00697,0.00158
2019-11-20,-0.00357,0.01265,0.00202,0.00046,0.00936,0.0025
2019-11-21,-0.00152,0.00973,-0.00259,0.00044,-0.00536,-0.00111
2019-11-22,0.00219,-0.00361,0.00133,0.00233,0.00157,3e-05
2019-11-25,0.0076,0.00215,0.00306,0.00044,0.00307,0.00164
2019-11-26,0.00222,0.00496,0.0034,0.00249,0.0054,0.00186
2019-11-27,0.00428,-0.00481,-0.00129,-0.00084,-0.00292,-0.0017
2019-11-29,-0.0038,-0.02311,-0.0006,-0.00047,-0.00157,-0.00268
2019-12-02,-0.00863,0.00111,-0.00555,-0.00413,-0.01516,-0.00206
2019-12-03,-0.00663,-0.00184,0.00954,0.00042,0.02309,0.00846
2019-12-04,0.00641,0.01704,-0.00392,0.00202,-0.01255,-0.00214
2019-12-05,0.00177,0.00281,0.00016,0.00128,-0.00287,-0.00145
2019-12-06,0.00914,0.00588,-0.00063,0.0017,-0.00678,-0.00095
2019-12-09,-0.00308,0.0005,0.00173,0.00325,0.0039,0.00076
2019-12-10,-0.00106,0.00384,6e-05,0.00099,0.00229,0.0006
2019-12-11,0.00291,-0.00607,0.00386,0.00296,0.00614,0.00233
2019-12-12,0.00868,0.00786,-0.00754,0.00276,-0.01856,-0.00489
2019-12-13,0.00025,0.00792,0.00826,0.00203,0.01287,0.00441
2019-12-16,0.00715,0.00589,-0.0041,0.00101,-0.01083,-0.00252
2019-12-17,0.00034,0.006,0.00082,0.00363,-0.0014,0.0011
2019-12-18,-0.00035,-0.00051,-0.00122,0.00079,-0.00655,-0.00082
2019-12-19,0.00451,0.00398,0.00216,-0.00124,0.0018,0.00192
2019-12-20,0.00499,-0.00217,-0.0005,0.00023,-0.00025,-0.00072
2019-12-23,0.00086,0.0,-0.0011,0.0016,-0.00255,-0.00218
2019-12-24,-0.00013,0.00524,0.00304,3e-05,0.00436,0.00183
2019-12-26,0.00521,0.00754,-0.00034,0.00051,0.00026,-3e-05
2019-12-27,5e-05,0.00202,0.00341,0.00204,0.00461,0.00091
2019-12-30,-0.00567,-0.00152,-0.00206,-0.00049,-0.00548,9e-05
2019-12-31,0.003,-0.00685,-0.00266,0.0002,-0.00568,-0.00088
2020-01-02,0.00847,0.00153,0.00335,0.0021,0.00706,0.00459
2020-01-03,-0.00698,0.01386,0.00511,-0.00013,0.01613,0.00522
2020-01-06,0.00353,0.00374,-0.00424,-0.00053,-0.0054,-0.00253
2020-01-07,-0.00271,-0.0036,-0.00244,0.00138,-0.00436,-0.00272
2020-01-08,0.00492,-0.02125,-0.00354,0.00082,-0.00955,-0.00207
2020-01-09,0.0069,0.00057,0.00417,-0.00023,0.00511,0.00072
2020-01-10,-0.00286,-0.0009,0.00511,0.00111,0.00835,0.00263
2020-01-13,0.00696,-0.0063,-0.00227,0.00015,-0.0035,-6e-05
2020-01-14,-0.00142,0.00182,0.00146,8e-05,0.00595,0.00175
2020-01-15,0.00189,-0.00486,0.0028,0.00301,0.00601,0.00069
2020-01-16,0.00837,0.00012,-0.00028,0.00237,-0.00315,-0.00125
2020-01-17,0.00388,0.0021,0.00012,-0.00101,-0.00892,-0.00219
2020-01-21,-0.00264,-0.00332,0.00604,7e-05,0.01237,0.00388
2020-01-22,0.00032,-0.01323,0.00108,0.00078,0.00306,-0.00084
2020-01-23,0.00121,-0.00925,0.00077,-0.00093,0.00742,0.00175
2020-01-24,-0.00906,-0.016,0.00329,0.0002,0.00945,0.00246
2020-01-27,-0.01586,-0.01584,0.00193,-0.00301,0.01349,0.00233
2020-01-28,0.01002,0.00325,-0.00196,0.00361,-0.00714,-0.00106
2020-01-29,-0.00084,-0.00386,0.00456,0.00316,0.00807,0.00301
2020-01-30,0.00328,-0.01496,-0.00067,0.00149,0.00464,0.00201
2020-01-31,-0.01778,-0.00446,0.00174,0.00151,0.00251,0.00247
2020-02-03,0.00724,-0.01603,0.00098,0.00018,0.0032,-0.0017
2020-02-04,0.01487,-0.00097,-0.00477,-0.00117,-0.01554,-0.00499
2020-02-05,0.01121,0.01423,-0.00135,0.001,-0.00872,-0.00177
2020-02-06,0.00349,0.00312,0.00181,0.0012,0.00388,0.00124
2020-02-07,-0.00522,-0.00355,0.00544,0.00057,0.01284,0.004
2020-02-10,0.00745,-0.00847,0.00137,-0.0006,0.00399,0.00192
2020-02-11,0.00172,0.00345,-0.00201,0.00121,-0.00544,-0.0034
2020-02-12,0.00648,0.0128,-0.0022,0.00113,-0.00736,-0.00105
2020-02-13,-0.00131,0.00121,0.00086,0.00092,0.00319,0.00171
2020-02-14,0.002,0.00013,0.00262,0.00292,0.00584,0.00136
2020-02-18,-0.00286,0.00758,0.0021,0.0009,0.00708,0.00204
2020-02-19,0.00487,0.00807,-0.00082,0.00114,-0.00188,-0.00093
2020-02-20,-0.00378,-0.00354,0.00161,0.00111,0.00829,0.00213
2020-02-21,-0.01054,-0.00368,0.0027,0.00256,0.00994,0.00283
2020-02-24,-0.03396,-0.01856,0.00188,-0.00162,0.01544,0.00427
2020-02-25,-0.03073,-0.01576,0.00106,-0.00305,0.0064,-0.00055
2020-02-26,-0.00378,-0.0135,0.0006,-0.00373,0.00144,0.00049
2020-02-27,-0.04496,-0.01482,-0.00517,-0.00866,0.0026,0.00073
2020-02-28,-0.00811,-0.02316,0.00608,-0.00667,0.02121,0.0054
2020-03-02,0.04503,0.02046,0.00163,0.00624,0.00427,-0.00076
2020-03-03,-0.02848,0.00479,0.00717,0.00941,0.00326,0.0078
2020-03-04,0.04139,-0.00065,0.00289,0.00808,-0.00153,0.00235
2020-03-05,-0.0343,-0.00909,0.00119,-0.00524,0.01264,0.00118
2020-03-06,-0.01717,-0.03748,0.01216,-0.00532,0.06354,0.00986
2020-03-09,-0.0789,-0.07806,-0.02064,-0.04201,0.04262,-0.0095
2020-03-10,0.04824,0.02958,-0.02513,-0.00509,-0.05894,-0.0229
2020-03-11,-0.05003,-0.01154,-0.009,-0.02078,-0.01074,-0.01146
2020-03-12,-0.09973,-0.03286,-0.03084,-0.05257,-0.01261,-0.00556
2020-03-13,0.08912,-0.0125,-0.00465,0.00291,-0.02636,-0.01106
2020-03-16,-0.1276,-0.05452,-0.00229,-0.02972,0.05086,0.00348
2020-03-17,0.05826,-0.01119,-0.03568,-0.0102,-0.05614,-0.02503
2020-03-18,-0.05322,-0.05254,-0.05157,-0.05606,-0.06479,-0.01773
2020-03-19,0.00477,0.04144,-0.02145,-0.02956,0.03046,0.00496
2020-03-20,-0.04415,-0.01649,-0.00801,0.02507,0.03527,0.02554
2020-03-23,-0.02973,0.01224,0.014,-0.02086,0.04545,0.02926
2020-03-24,0.08978,0.0226,0.02167,0.01832,0.00171,0.00699
2020-03-25,0.01147,0.01643,0.02538,0.03966,-0.01177,0.00028
2020-03-26,0.06059,-0.00983,0.01871,0.02443,0.00467,0.00682
2020-03-27,-0.03427,0.00438,0.01356,-0.0111,0.01341,-0.00746
2020-03-30,0.03313,-0.00692,0.01377,-0.00966,0.00943,0.00354
2020-03-31,-0.01604,-0.00488,0.00533,0.01147,-0.01423,-0.0083
2020-04-01,-0.04514,-0.03083,-0.00705,-0.01311,0.01516,0.0067
2020-04-02,0.02274,0.02186,0.00055,0.00154,0.00459,0.00861
2020-04-03,-0.01512,0.01474,-0.00098,0.00475,0.0098,0.00533
2020-04-06,0.06798,0.00792,0.00189,0.0004,-0.01294,0.00143
2020-04-07,-0.00159,0.00314,0.00869,0.00774,-0.00814,-0.00228
2020-04-08,0.03373,-0.00013,0.00727,-0.00132,-0.0062,0.00103
2020-04-09,0.01451,0.00605,0.03245,0.01713,0.00365,0.00548
2020-04-13,-0.01013,0.01058,0.00646,0.00483,-0.00706,0.00259
2020-04-14,0.03024,-0.00173,0.00394,0.00818,-0.00359,0.00165
2020-04-15,-0.02221,-0.02592,0.00242,-0.00786,0.02636,0.00204
2020-04-16,0.00581,-0.00085,0.00269,-0.00134,0.01201,-0.01025
2020-04-17,0.02648,0.00292,-0.00376,0.00298,-0.01608,-0.00416
2020-04-20,-0.01804,-0.01116,-0.00181,-0.00596,0.00874,-0.00076
2020-04-21,-0.03113,-0.06541,-0.00188,-0.01096,0.01435,0.00416
2020-04-22,0.0227,0.02616,0.0,-0.0022,-0.01108,0.00345
2020-04-23,-0.00046,-0.00293,0.00522,0.00284,0.00256,0.00057
2020-04-24,0.01385,-0.01128,-0.00052,-0.00051,0.00412,0.00596
2020-04-27,0.01462,-0.01364,-0.00513,-0.00281,-0.01468,0.0003
2020-04-28,-0.00525,0.00273,0.00433,-0.00013,0.00858,0.0024
2020-04-29,0.02627,0.01266,0.00074,0.00951,-0.00602,-0.00204
2020-04-30,-0.00922,0.02129,-0.0012,0.01074,-0.00418,-0.00481
2020-05-01,-0.02835,-0.01083,-0.00504,0.00117,-0.00048,-0.00266
2020-05-04,0.00425,0.00364,-0.00287,-0.00162,-0.00311,0.00124
2020-05-05,0.009,0.03243,9e-05,0.0101,-0.00657,0.00036
2020-05-06,-0.00693,-0.02137,-0.00813,-0.00017,-0.01612,-0.0039
2020-05-07,0.01179,0.00851,0.00504,0.00502,0.01802,0.00565
2020-05-08,0.01692,0.01706,-0.00835,0.00311,-0.01204,-0.00121
2020-05-11,0.00019,-0.0158,-0.00712,0.00671,-0.01085,-0.00278
2020-05-12,-0.02059,-0.00217,0.00816,0.00375,0.0122,0.00067
2020-05-13,-0.01754,-0.01023,0.00349,-0.00421,0.00834,0.00127
2020-05-14,0.01167,0.01461,0.00258,-0.00503,0.01083,0.00166
2020-05-15,0.00402,0.00982,0.00282,0.00784,-0.00437,0.00102
2020-05-18,0.03113,0.02732,0.00028,0.01171,-0.02522,-0.0019
2020-05-19,-0.01045,0.00104,0.00749,0.00541,0.00409,0.00166
2020-05-20,0.0167,0.01337,0.00896,0.01204,0.00728,0.00316
2020-05-21,-0.00774,-0.00342,0.00155,0.00813,0.00047,-0.00231
2020-05-22,0.00252,-0.0055,0.00097,-0.00332,0.00497,0.0003
2020-05-26,0.01223,0.00954,-0.00012,0.00585,-0.01269,-0.00181
2020-05-27,0.01474,-0.01257,0.00361,-0.00084,0.00119,0.00054
2020-05-28,-0.00199,0.00738,-0.00127,-0.00117,-0.00848,0.00138
2020-05-29,0.00496,0.01874,0.00502,-0.00206,0.01243,0.00066
2020-06-01,0.00379,-0.00089,0.00042,0.0038,-0.00887,0.00123
2020-06-02,0.00821,0.01182,0.00211,0.00603,-0.00383,-0.00171
2020-06-03,0.01366,0.0052,0.00027,0.0103,-0.01348,-0.0028
2020-06-04,-0.00316,0.01,-0.00156,-0.00031,-0.01435,-0.00323
2020-06-05,0.02589,0.01661,0.00598,0.00496,-0.01052,-0.00079
2020-06-08,0.01199,-0.00937,0.004,0.00714,0.00456,0.00112
2020-06-09,-0.00776,0.00699,-0.00018,-0.00044,0.01389,0.00465
2020-06-10,-0.00532,0.00544,0.00322,-7e-05,0.01202,0.00609
2020-06-11,-0.06063,-0.02876,-0.0031,-0.0075,0.02279,0.00233
2020-06-12,0.01327,-0.00148,-0.00066,-0.00135,-0.00931,-0.00455
2020-06-15,0.00831,0.00843,0.00051,-0.00461,0.00023,0.00072
2020-06-16,0.0188,0.01196,0.00775,0.01227,-0.01624,-0.00153
2020-06-17,-0.00361,-0.00364,0.0,-0.00015,0.00308,0.00024
2020-06-18,0.00063,0.00349,0.0013,-7e-05,0.01164,0.00413
2020-06-19,-0.00548,0.0083,0.00201,0.00325,-0.00177,0.00116
2020-06-22,0.00647,0.00838,-0.00174,0.00101,0.0014,0.0017
2020-06-23,0.0043,-0.00339,-0.00089,0.00235,-0.00473,0.00205
2020-06-24,-0.02619,-0.02414,-0.00281,-0.00172,0.00852,-0.00143
2020-06-25,0.01095,0.00351,-9e-05,-0.00144,0.00525,0.00167
2020-06-26,-0.02451,-0.00668,0.0029,0.00063,0.00852,0.00157
2020-06-29,0.0147,0.01418,-0.00021,-0.00098,-0.00319,-0.00018
2020-06-30,0.01537,0.00421,0.0016,0.0011,-0.00429,-0.00134
2020-07-01,0.00504,0.00884,0.00239,0.00385,-0.00386,0.0
2020-07-02,0.00475,0.00815,0.00567,0.00527,0.00028,0.00291
2020-07-06,0.01576,0.00119,0.00275,0.00558,-0.0017,0.00302
2020-07-07,-0.01087,0.00542,0.00295,-0.00082,0.01032,0.0003
2020-07-08,0.00781,0.00939,-0.00067,-0.0011,-0.00023,-0.00145
2020-07-09,-0.00538,-0.00867,0.00477,-0.00043,0.01558,0.00192
2020-07-10,0.01042,0.00735,-0.00311,-0.00246,-0.00389,-0.00074
2020-07-13,-0.00941,-0.0048,0.00177,0.00186,-0.00146,0.00115
2020-07-14,0.01345,-0.00327,0.00203,-0.00214,0.00691,0.001
2020-07-15,0.00906,0.01153,0.00174,0.00431,-0.00571,-6e-05
2020-07-16,-0.00338,-0.00596,0.00286,0.00152,0.0058,0.00153
2020-07-17,0.00289,-0.0017,0.00038,0.00254,-0.00496,0.00147
2020-07-20,0.00837,0.00159,0.00302,0.00401,0.00242,0.00176
2020-07-21,0.00169,0.01453,0.00428,0.00726,0.00115,0.00188
2020-07-22,0.00576,0.00587,0.0026,0.00362,0.00437,0.00102
2020-07-23,-0.01232,-0.00487,0.00223,0.00155,0.00771,-0.00067
2020-07-24,-0.00619,0.0026,-0.00171,-0.00276,0.00185,0.00061
2020-07-27,0.00737,0.00851,-0.00226,0.00177,-0.00248,-0.00056
2020-07-28,-0.00648,-0.00391,0.00054,-0.00059,0.00595,0.00184
2020-07-29,0.01235,0.00446,-0.00037,0.00219,-0.00392,0.00172
2020-07-30,-0.0036,-0.01245,0.00231,0.00042,0.00926,0.0016
2020-07-31,0.00775,0.00709,0.00108,0.00376,-0.00011,0.00244
2020-08-03,0.00719,0.01122,-0.00183,0.0014,-0.00861,0.00136
2020-08-04,0.0036,0.00518,0.00516,0.00418,0.01087,0.002
2020-08-05,0.00641,0.00866,0.0,0.00479,-0.00502,0.00194
2020-08-06,0.00652,0.00429,0.00236,0.00303,0.00345,0.00072
2020-08-07,0.00084,-0.01448,-0.00125,0.00067,-0.00579,-0.00315
2020-08-10,0.00275,0.00886,-0.00082,0.00146,-0.00355,-0.00014
2020-08-11,-0.008,-0.01149,-0.00776,0.00027,-0.01934,-0.00372
2020-08-12,0.01405,0.01,-0.00129,-0.00231,-0.00352,0.00148
2020-08-13,-0.0018,0.00231,-0.00641,8e-05,-0.01133,-0.00218
2020-08-14,-0.0001,-0.00181,-0.00347,-0.00464,-0.00185,-0.0016
2020-08-17,0.00273,0.0165,-3e-05,-0.00174,0.00324,0.0016
2020-08-18,0.00246,0.00348,-0.00017,-0.00161,0.00469,0.00395
2020-08-19,-0.00425,-7e-05,-0.00067,0.00173,-0.00349,-0.00186
2020-08-20,0.00319,-0.00637,0.00243,-0.00191,0.00795,-0.00058
2020-08-21,0.0035,-0.00835,0.00124,0.00179,0.00431,0.00194
2020-08-24,0.01011,0.00542,0.00081,0.00245,0.00071,0.00295
2020-08-25,0.0036,0.00635,-0.00338,-0.00237,-0.00788,-0.00035
2020-08-26,0.01015,0.00281,-0.00241,-0.00224,-0.00394,0.00185
2020-08-27,0.00174,-0.00345,-0.00702,-0.00197,-0.01749,-0.00428
2020-08-28,0.00681,0.00752,0.00126,-0.00073,-0.0007,0.00318
2020-08-31,-0.00208,-0.00389,0.00448,0.00146,0.01149,0.00574
2020-09-01,0.00752,0.00516,0.00536,0.00848,0.00581,-0.00014
2020-09-02,0.01535,-0.01439,0.00593,0.00618,0.00933,-0.00049
2020-09-03,-0.03557,-0.00639,0.00095,0.00043,0.00672,-0.00251
2020-09-04,-0.00817,-0.01061,-0.01288,-0.00478,-0.02526,-0.00468
2020-09-08,-0.0281,-0.02432,0.00128,-0.00366,0.00987,0.00281
2020-09-09,0.02,0.01024,-0.00166,-0.00179,-0.00653,-0.00032
2020-09-10,-0.01769,-0.00585,0.0027,0.00039,0.00533,0.00081
2020-09-11,0.00058,-0.00052,0.00177,-0.0009,0.00326,-0.00064
2020-09-14,0.01297,0.0036,0.00168,-0.00079,0.00193,-0.00078
2020-09-15,0.00522,0.00627,-0.00035,0.00172,-0.00329,0.00144
2020-09-16,-0.00459,0.01743,9e-05,-0.0005,-0.00343,0.00087
2020-09-17,-0.00843,0.00968,0.00092,-0.00397,0.0038,-0.00032
2020-09-18,-0.01123,0.00571,-0.00078,-0.00214,-0.00481,-0.00089
2020-09-21,-0.01159,-0.03047,-0.00165,-0.01064,0.00468,-0.00168
2020-09-22,0.01047,0.00084,0.0013,-0.00358,0.00231,0.00012
2020-09-23,-0.02393,-0.00703,-0.00284,-0.00569,-0.0018,-0.0002
2020-09-24,0.00303,0.00118,-0.00308,-0.00354,0.00467,6e-05
2020-09-25,0.01588,-0.00037,-0.00391,0.00348,-0.00057,0.00043
2020-09-28,0.01598,0.00765,0.00096,0.00119,-0.00317,0.00271
2020-09-29,-0.0047,-0.00931,0.00285,-0.00127,0.00356,0.0021
2020-09-30,0.00825,0.0115,-0.00195,0.00129,-0.00855,-0.00242
2020-10-01,0.00539,-0.01354,0.00149,0.00256,-0.0002,-0.00014
2020-10-02,-0.00961,-0.0129,-0.00192,-0.00155,-0.00474,-0.00061
2020-10-05,0.01792,0.02347,-0.00269,0.00234,-0.01641,-0.00246
2020-10-06,-0.01405,0.01376,0.00583,0.00222,0.00554,-0.00035
2020-10-07,0.01727,-0.00482,-0.00361,0.0012,-0.00951,-0.00052
2020-10-08,0.00828,0.00969,0.00294,0.00589,0.00446,0.00307
2020-10-09,0.00877,0.00449,0.00015,0.00415,-0.00117,6e-05
2020-10-13,0.00996,-0.00903,0.00612,0.00251,0.01185,0.00231
2020-10-14,-0.00655,0.00813,-0.00014,-0.00123,0.00257,-0.00061
2020-10-15,-0.0015,-0.00057,-0.00203,-0.00214,-0.00146,-0.00014
2020-10-16,0.00015,-0.00097,0.00096,0.00172,-0.00386,0.00017
2020-10-19,-0.01646,0.00136,-0.00087,-0.00114,-0.00326,-0.00147
2020-10-20,0.00473,0.00917,-0.00406,-0.00338,-0.01035,-0.00147
2020-10-21,-0.00218,-0.00946,-0.00076,-0.00331,-0.00424,-0.0002
2020-10-22,0.00529,0.00247,-0.00245,-0.00273,-0.00577,-0.00058
2020-10-23,0.00346,-0.0074,0.00219,-0.00138,0.00223,-0.00026
2020-10-26,-0.01876,-0.01361,0.0023,-0.00036,0.01012,0.00153
2020-10-27,-0.00301,0.00782,0.00336,0.00282,0.00493,0.00165
2020-10-28,-0.03593,-0.02741,-0.0027,-0.00396,-1e-05,-0.00136
2020-10-29,0.01196,-0.01505,-0.00477,-0.00226,-0.00967,-0.00318
2020-10-30,-0.01209,0.00279,-0.00199,-0.00198,-0.00237,-0.00191
2020-11-02,0.01226,0.01371,0.00271,0.00087,0.00316,0.00209
2020-11-03,0.01765,0.00926,-0.00058,0.00553,-0.00627,-0.00107
2020-11-04,0.02181,0.01347,0.01263,0.01093,0.02107,0.00183
2020-11-05,0.01946,0.00432,0.00434,0.01075,0.00055,0.00069
2020-11-06,-0.00016,-0.00789,-0.00169,-0.00347,-0.01001,-0.00412
2020-11-09,0.01172,0.01528,-0.00446,0.00775,-0.02905,-0.00387
2020-11-10,-0.00123,0.01802,-0.00245,-0.00283,-0.0016,0.00227
2020-11-12,-0.0022,-0.00652,0.00462,0.00537,0.02124,0.00369
2020-11-13,0.01361,-0.00885,0.00037,0.00067,0.00046,0.00046
2020-11-16,0.01159,0.01091,0.00106,0.00167,-0.00195,-0.00075
2020-11-17,-0.00466,0.00106,0.00399,-0.00129,0.00612,0.0013
2020-11-18,-0.01145,0.006,0.0026,0.00057,0.0002,-0.00041
2020-11-19,0.004,-0.00501,0.00342,0.00113,0.00788,0.00153
2020-11-20,-0.00681,0.00642,0.00304,0.00249,0.00802,0.00194
2020-11-23,0.00573,0.00599,-0.00213,-0.00083,-0.0055,-0.00075
2020-11-24,0.01604,0.01996,-9e-05,0.00057,-0.00808,0.00069
2020-11-25,-0.00155,0.00649,-0.00031,0.00046,-0.00251,0.00133
2020-11-27,0.00249,0.00088,0.00412,0.00113,0.00839,0.00222
2020-11-30,-0.00445,-0.00741,0.00175,-0.00135,0.00054,0.0021
2020-12-01,0.01124,-0.00498,-0.00482,0.00128,-0.01974,-0.00388
2020-12-02,0.00188,0.00638,-6e-05,0.00071,-0.00579,0.00115
2020-12-03,-0.00044,0.0014,0.00451,0.00401,0.00725,0.00345
2020-12-04,0.00886,0.00565,-0.00536,0.002,-0.01174,-0.00123
2020-12-07,-0.00194,-0.0017,0.00264,-0.00028,0.00865,0.00247
2020-12-08,0.00281,-0.00058,-0.00094,-0.00063,0.00551,0.00175
2020-12-09,-0.00793,0.00177,-0.00512,-0.00052,-0.0056,-0.00135
2020-12-10,-0.00121,0.01478,0.00464,0.00128,0.00985,0.00186
2020-12-11,-0.00124,-0.00241,0.0,0.0014,0.00211,-0.00029
2020-12-14,-0.00419,0.00462,0.00071,0.00083,-0.00031,0.00086
2020-12-15,0.01285,0.00649,-0.00151,0.00159,-0.00688,0.00037
2020-12-16,0.00177,0.00586,0.00159,0.00158,-1e-05,0.0008
2020-12-17,0.00579,0.01015,0.00122,0.00235,-0.00219,0.00086
2020-12-18,-0.00344,0.00677,-0.0019,0.00056,-0.00438,-0.00054
2020-12-21,-0.00388,-0.01165,-0.00077,-0.00223,0.00331,-3e-05
2020-12-22,-0.002,-0.0093,0.00295,0.00081,0.00591,0.00094
2020-12-23,0.00076,0.01084,-0.00292,0.00042,-0.00883,-0.00026
2020-12-24,0.00364,0.00039,0.00363,0.00053,0.00616,0.00128
2020-12-28,0.00868,-0.00697,0.00079,6e-05,-0.00015,9e-05
2020-12-29,-0.00223,0.0055,0.00099,0.0012,-0.00117,-0.00043
2020-12-30,0.00145,0.00615,0.00079,0.00115,0.0023,0.00051
2020-12-31,0.0065,0.00166,0.00305,0.00112,0.00372,0.00301
2021-01-04,-0.01481,0.0,-0.00319,0.00086,-0.00193,0.00162
2021-01-05,0.00718,0.02575,-0.00604,-0.00285,-0.00955,-0.00133
2021-01-06,0.00571,0.00371,-0.00891,-0.00594,-0.02235,-0.00361
2021-01-07,0.01495,0.00202,0.00066,-0.00253,-0.00459,0.00111
2021-01-08,0.0056,0.00632,-0.0008,0.00055,-0.0036,-0.00551
2021-01-11,-0.00658,-0.00305,-0.00224,-0.00357,-0.0028,-0.00046
2021-01-12,0.00042,0.01408,0.0,-0.00671,-0.00136,0.00097
2021-01-13,0.00229,-0.00025,0.00773,0.0033,0.01263,0.00257
2021-01-14,-0.00364,0.00855,-0.00268,0.00071,-0.01005,-0.00014
2021-01-15,-0.0072,-0.01082,0.00211,-0.00119,0.00388,0.00162
2021-01-19,0.00814,-0.00103,0.0016,0.00029,0.00349,0.00247
2021-01-20,0.01384,0.00261,6e-05,0.00089,0.00046,0.00145
2021-01-21,0.0004,-0.00075,-0.00405,0.00103,-0.00658,0.00224
2021-01-22,-0.00301,-0.01584,-0.00031,0.00022,0.00254,-0.00139
2021-01-25,0.00361,0.00895,0.00403,0.00197,0.01159,0.00204
2021-01-26,-0.00148,0.003,-0.00023,0.00047,-0.0012,-0.00113
2021-01-27,-0.02601,-0.00097,0.00029,-0.00164,0.00269,0.0
2021-01-28,0.00981,-0.00664,-0.00237,0.00033,-0.00563,0.00161
2021-01-29,-0.01937,-0.00028,-0.00292,0.00011,-0.00585,-0.00082
2021-02-01,0.01593,0.01847,0.00092,0.00099,0.0009,-0.0015
2021-02-02,0.01381,0.00591,-0.00201,0.00129,-0.00617,0.00082
2021-02-03,0.00101,0.00855,-0.00164,-0.0005,-0.00939,-0.00034
2021-02-04,0.0109,0.00373,0.00075,0.00085,-0.00278,-0.00094
2021-02-05,0.00399,0.00749,-0.00132,0.00322,-0.00867,-0.00065
2021-02-08,0.00739,0.01483,0.00324,-0.00204,0.00444,0.00113
2021-02-09,-0.00094,0.00443,-0.00112,-0.00143,0.0007,0.00068
2021-02-10,-0.00032,0.00071,0.00232,0.00093,0.00643,0.00102
2021-02-11,0.00186,-0.00257,-0.00221,0.0013,-0.00499,-0.00144
2021-02-12,0.00475,0.00886,-0.0044,-0.00212,-0.01268,-0.00187
2021-02-16,-0.00045,0.01338,-0.00569,-0.00874,-0.01438,-0.00404
2021-02-17,-0.00016,0.0045,0.00223,-0.00261,0.0054,-0.00051
2021-02-18,-0.00439,0.00026,0.00087,0.0014,-0.00362,-0.00409
2021-02-19,-0.0018,-0.0017,-0.00553,-0.00275,-0.0133,-0.0045
2021-02-22,-0.00768,0.02189,-0.00562,-0.00725,-0.00763,0.0006
2021-02-23,0.00128,-0.00017,-0.00363,-0.00132,-0.00278,0.00026
2021-02-24,0.0113,0.01575,-0.00076,-0.00014,-0.00647,-0.00098
2021-02-25,-0.02464,-0.00103,-0.00928,-0.00741,-0.01703,-0.01221
2021-02-26,-0.00465,-0.02461,0.00646,-0.00351,0.03336,0.0123
2021-03-01,0.02354,-0.00749,0.00203,0.00472,-0.01426,-0.0025
